CMDLINE c:\users\test\appdata\local\programs\python\python37\python.exe main.py
MEM 4118.625000 1684222725.0810
MEM 4118.625000 1684222725.1918
MEM 4118.625000 1684222725.3018
MEM 4118.625000 1684222725.4134
MEM 4118.718750 1684222725.5231
MEM 4118.718750 1684222725.6345
MEM 4118.718750 1684222725.7445
MEM 4118.718750 1684222725.8553
MEM 4118.718750 1684222725.9660
MEM 4118.718750 1684222726.0754
MEM 4118.718750 1684222726.1863
MEM 4118.718750 1684222726.2968
MEM 4118.718750 1684222726.4068
MEM 4118.730469 1684222726.5170
MEM 4118.730469 1684222726.6273
MEM 4118.730469 1684222726.7361
MEM 4118.730469 1684222726.8458
MEM 4118.730469 1684222726.9546
MEM 4118.730469 1684222727.0652
MEM 4118.730469 1684222727.1749
MEM 4118.730469 1684222727.2836
MEM 4118.730469 1684222727.3943
MEM 4114.835938 1684222727.5040
MEM 4114.835938 1684222727.6116
MEM 4114.835938 1684222727.7213
MEM 4030.210938 1684222727.8300
MEM 4165.390625 1684222727.9386
MEM 4165.390625 1684222728.0483
MEM 4018.386719 1684222728.1570
MEM 4165.382812 1684222728.2687
MEM 4165.382812 1684222728.3794
MEM 4165.375000 1684222728.4891
MEM 4165.390625 1684222728.5988
MEM 4139.625000 1684222728.7065
MEM 4070.246094 1684222728.8162
MEM 4026.375000 1684222728.9259
MEM 4165.382812 1684222729.0347
MEM 4165.382812 1684222729.1424
MEM 4165.375000 1684222729.2521
MEM 4165.375000 1684222729.3618
MEM 4099.933594 1684222729.4705
MEM 4059.257812 1684222729.5792
MEM 4019.671875 1684222729.6889
MEM 4071.824219 1684222729.7996
MEM 4165.378906 1684222729.9083
MEM 4165.378906 1684222730.0180
MEM 4165.378906 1684222730.1277
MEM 4149.859375 1684222730.2364
MEM 4088.597656 1684222730.3461
MEM 4066.378906 1684222730.4558
MEM 4024.820312 1684222730.5646
MEM 4066.449219 1684222730.6743
MEM 4165.378906 1684222730.7827
MEM 4165.378906 1684222730.8904
MEM 4165.378906 1684222731.0021
MEM 4115.359375 1684222731.1108
MEM 4088.261719 1684222731.2205
MEM 4042.507812 1684222731.3302
MEM 4018.386719 1684222731.4399
MEM 4165.382812 1684222731.5496
MEM 4165.410156 1684222731.6584
MEM 4165.410156 1684222731.7691
MEM 4148.890625 1684222731.8758
MEM 4094.265625 1684222731.9865
MEM 4045.679688 1684222732.0952
MEM 4024.976562 1684222732.2059
MEM 4165.410156 1684222732.3156
MEM 4165.410156 1684222732.4263
MEM 4165.410156 1684222732.5330
MEM 4140.410156 1684222732.6427
MEM 4091.906250 1684222732.7514
MEM 4037.214844 1684222732.8601
MEM 4018.414062 1684222732.9708
MEM 4165.410156 1684222733.0796
MEM 4165.410156 1684222733.1893
MEM 4165.410156 1684222733.2990
MEM 4165.410156 1684222733.4087
MEM 4137.933594 1684222733.5194
MEM 4088.628906 1684222733.6301
MEM 4035.304688 1684222733.7368
MEM 4018.414062 1684222733.8464
MEM 4165.410156 1684222733.9551
MEM 4165.410156 1684222734.0648
MEM 4165.410156 1684222734.1725
MEM 4160.824219 1684222734.2832
MEM 4122.410156 1684222734.3919
MEM 4075.128906 1684222734.5016
MEM 4023.503906 1684222734.6113
MEM 4165.410156 1684222734.7180
MEM 4165.410156 1684222734.8280
MEM 4165.410156 1684222734.9397
MEM 4163.382812 1684222735.0494
MEM 4111.976562 1684222735.1581
MEM 4063.402344 1684222735.2676
MEM 4018.414062 1684222735.3754
MEM 4165.410156 1684222735.4861
MEM 4165.410156 1684222735.5958
MEM 4128.304688 1684222735.7065
MEM 4046.914062 1684222735.8162
MEM 4018.414062 1684222735.9239
MEM 4165.410156 1684222736.0326
MEM 4165.410156 1684222736.1423
MEM 4116.804688 1684222736.2520
MEM 4067.726562 1684222736.3597
MEM 4018.414062 1684222736.4694
MEM 4165.410156 1684222736.5791
MEM 4165.410156 1684222736.6878
MEM 4116.476562 1684222736.7975
MEM 4072.410156 1684222736.9073
MEM 4018.410156 1684222737.0170
MEM 4165.410156 1684222737.1265
MEM 4165.410156 1684222737.2362
MEM 4165.410156 1684222737.3459
MEM 4147.300781 1684222737.4556
MEM 4102.128906 1684222737.5653
MEM 4059.140625 1684222737.6720
MEM 4034.996094 1684222737.7807
MEM 4018.414062 1684222737.8903
MEM 4165.410156 1684222738.0010
MEM 4165.410156 1684222738.1107
MEM 4165.410156 1684222738.2194
MEM 4165.410156 1684222738.3301
MEM 4121.183594 1684222738.4396
MEM 4062.843750 1684222738.5483
MEM 4022.964844 1684222738.6570
MEM 4018.414062 1684222738.7677
MEM 4165.410156 1684222738.8772
MEM 4165.410156 1684222738.9859
MEM 4165.410156 1684222739.0956
MEM 4126.691406 1684222739.2043
MEM 4075.710938 1684222739.3140
MEM 4028.390625 1684222739.4237
MEM 4018.398438 1684222739.5335
MEM 4165.394531 1684222739.6422
MEM 4165.394531 1684222739.7519
MEM 4160.214844 1684222739.8626
MEM 4085.589844 1684222739.9713
MEM 4098.609375 1684222740.0790
MEM 4123.597656 1684222740.1869
MEM 4018.148438 1684222740.2981
MEM 4114.613281 1684222740.4078
MEM 4114.613281 1684222740.5175
MEM 4057.453125 1684222740.6269
MEM 4186.371094 1684222740.7346
MEM 4484.105469 1684222740.8451
MEM 4022.945312 1684222740.9548
MEM 4022.945312 1684222741.0655
MEM 4022.945312 1684222741.1758
MEM 4022.945312 1684222741.2869
MEM 4022.945312 1684222741.3926
MEM 4022.945312 1684222741.5013
MEM 4022.945312 1684222741.6102
MEM 4022.945312 1684222741.7208
MEM 4022.945312 1684222741.8315
MEM 4022.949219 1684222741.9391
MEM 4022.949219 1684222742.0490
MEM 4022.949219 1684222742.1579
MEM 4022.949219 1684222742.2677
MEM 4022.949219 1684222742.3774
MEM 4022.949219 1684222742.4875
MEM 4022.949219 1684222742.5964
MEM 4022.949219 1684222742.7063
MEM 4022.949219 1684222742.8165
MEM 4022.953125 1684222742.9242
MEM 4022.953125 1684222743.0341
MEM 4022.953125 1684222743.1430
MEM 4022.953125 1684222743.2508
MEM 4022.953125 1684222743.3605
MEM 4022.953125 1684222743.4706
MEM 4022.953125 1684222743.5794
MEM 4022.953125 1684222743.6897
MEM 4022.953125 1684222743.7979
MEM 4022.960938 1684222743.9097
MEM 4022.960938 1684222744.0184
MEM 4022.960938 1684222744.1286
MEM 4022.960938 1684222744.2362
MEM 4022.960938 1684222744.3459
MEM 4022.960938 1684222744.4541
MEM 4022.960938 1684222744.5651
MEM 4022.960938 1684222744.6719
MEM 4018.710938 1684222744.8039
MEM 4018.710938 1684222744.9076
MEM 4018.710938 1684222745.0173
MEM 4018.710938 1684222745.1260
MEM 4170.300781 1684222745.2357
MEM 4170.300781 1684222745.3465
MEM 4121.652344 1684222745.4552
MEM 4102.542969 1684222745.5659
MEM 4077.667969 1684222745.6765
MEM 4023.312500 1684222745.7822
MEM 4078.308594 1684222745.8929
MEM 4170.304688 1684222746.0013
MEM 4170.296875 1684222746.1100
MEM 4167.261719 1684222746.2197
MEM 4151.304688 1684222746.3294
MEM 4119.718750 1684222746.4392
MEM 4066.308594 1684222746.5479
MEM 4058.398438 1684222746.6586
MEM 4025.402344 1684222746.7673
MEM 4023.289062 1684222746.8770
MEM 4170.289062 1684222746.9855
MEM 4170.289062 1684222747.0962
MEM 4170.289062 1684222747.2049
MEM 4169.289062 1684222747.3144
MEM 4132.328125 1684222747.4241
MEM 4092.621094 1684222747.5335
MEM 4057.156250 1684222747.6422
MEM 4033.968750 1684222747.7519
MEM 4068.273438 1684222747.8606
MEM 4170.289062 1684222747.9712
MEM 4170.289062 1684222748.0799
MEM 4170.289062 1684222748.1896
MEM 4139.289062 1684222748.2994
MEM 4093.289062 1684222748.4079
MEM 4050.640625 1684222748.5176
MEM 4042.132812 1684222748.6273
MEM 4084.355469 1684222748.7370
MEM 4170.289062 1684222748.8447
MEM 4170.289062 1684222748.9534
MEM 4170.289062 1684222749.0631
MEM 4148.136719 1684222749.1728
MEM 4112.886719 1684222749.2823
MEM 4073.515625 1684222749.3911
MEM 4070.128906 1684222749.5017
MEM 4031.136719 1684222749.6124
MEM 4023.289062 1684222749.7199
MEM 4170.289062 1684222749.8316
MEM 4170.289062 1684222749.9421
MEM 4170.289062 1684222750.0488
MEM 4170.289062 1684222750.1575
MEM 4131.289062 1684222750.2672
MEM 4088.902344 1684222750.3749
MEM 4064.617188 1684222750.4856
MEM 4031.097656 1684222750.5952
MEM 4023.289062 1684222750.7049
MEM 4170.289062 1684222750.8146
MEM 4170.289062 1684222750.9234
MEM 4170.289062 1684222751.0339
MEM 4170.289062 1684222751.1426
MEM 4157.101562 1684222751.2523
MEM 4109.289062 1684222751.3600
MEM 4064.871094 1684222751.4697
MEM 4035.894531 1684222751.5794
MEM 4023.292969 1684222751.6888
MEM 4170.292969 1684222751.7975
MEM 4170.292969 1684222751.9082
MEM 4154.722656 1684222752.0179
MEM 4109.523438 1684222752.1267
MEM 4066.292969 1684222752.2364
MEM 4026.421875 1684222752.3441
MEM 4046.359375 1684222752.4548
MEM 4170.292969 1684222752.5645
MEM 4170.292969 1684222752.6729
MEM 4170.292969 1684222752.7836
MEM 4151.546875 1684222752.8924
MEM 4114.453125 1684222753.0021
MEM 4070.691406 1684222753.1138
MEM 4040.585938 1684222753.2225
MEM 4023.292969 1684222753.3292
MEM 4170.292969 1684222753.4392
MEM 4170.292969 1684222753.5499
MEM 4170.292969 1684222753.6586
MEM 4145.550781 1684222753.7672
MEM 4111.292969 1684222753.8759
MEM 4067.554688 1684222753.9866
MEM 4027.765625 1684222754.0951
MEM 4126.359375 1684222754.2038
MEM 4170.292969 1684222754.3125
MEM 4170.292969 1684222754.4232
MEM 4158.902344 1684222754.5329
MEM 4101.308594 1684222754.6426
MEM 4061.292969 1684222754.7502
MEM 4035.167969 1684222754.8619
MEM 4046.359375 1684222754.9716
MEM 4170.292969 1684222755.0803
MEM 4170.292969 1684222755.1890
MEM 4170.292969 1684222755.2977
MEM 4156.355469 1684222755.4084
MEM 4125.832031 1684222755.5179
MEM 4090.742188 1684222755.6256
MEM 4050.382812 1684222755.7363
MEM 4023.292969 1684222755.8450
MEM 4134.359375 1684222755.9547
MEM 4170.292969 1684222756.0644
MEM 4170.292969 1684222756.1731
MEM 4170.292969 1684222756.2808
MEM 4124.167969 1684222756.3905
MEM 4081.167969 1684222756.5020
MEM 4044.933594 1684222756.6127
MEM 4060.328125 1684222756.7202
MEM 4111.632812 1684222756.8300
MEM 4153.613281 1684222756.9397
MEM 4170.167969 1684222757.0504
MEM 4170.175781 1684222757.1571
MEM 4119.644531 1684222757.2678
MEM 4119.644531 1684222757.3785
MEM 4263.585938 1684222757.4877
MEM 4407.589844 1684222757.5970
MEM 4247.589844 1684222757.7055
MEM 4027.128906 1684222757.8148
MEM 4063.601562 1684222757.9237
MEM 4063.601562 1684222758.0329
MEM 4063.601562 1684222758.1414
MEM 4063.601562 1684222758.2518
MEM 4063.601562 1684222758.3605
MEM 4063.601562 1684222758.4718
MEM 4063.601562 1684222758.5817
MEM 4063.601562 1684222758.6930
MEM 4063.601562 1684222758.8000
MEM 4063.601562 1684222758.9068
MEM 4063.601562 1684222759.0174
MEM 4063.601562 1684222759.1273
MEM 4063.601562 1684222759.2368
MEM 4063.601562 1684222759.3454
MEM 4063.601562 1684222759.4542
MEM 4063.601562 1684222759.5625
MEM 4063.601562 1684222759.6725
MEM 4063.601562 1684222759.7825
MEM 4063.601562 1684222759.8918
MEM 4063.601562 1684222760.0023
MEM 4063.601562 1684222760.1109
MEM 4063.601562 1684222760.2206
MEM 4063.601562 1684222760.3303
MEM 4063.601562 1684222760.4393
MEM 4063.601562 1684222760.5498
MEM 4063.601562 1684222760.6580
MEM 4063.601562 1684222760.7661
MEM 4063.601562 1684222760.8760
MEM 4063.601562 1684222760.9852
MEM 4063.601562 1684222761.0954
MEM 4063.601562 1684222761.2041
MEM 4063.601562 1684222761.3147
MEM 4063.601562 1684222761.4248
MEM 4063.601562 1684222761.5348
MEM 4063.554688 1684222761.6423
MEM 4058.914062 1684222761.7510
MEM 4058.914062 1684222761.8608
MEM 4058.914062 1684222761.9718
MEM 4058.914062 1684222762.0795
MEM 4205.929688 1684222762.1902
MEM 4189.421875 1684222762.2989
MEM 4172.914062 1684222762.4077
MEM 4172.906250 1684222762.5174
MEM 4172.906250 1684222762.6269
MEM 4172.906250 1684222762.7366
MEM 4113.277344 1684222762.8473
MEM 4067.179688 1684222762.9560
MEM 4025.910156 1684222763.0639
MEM 4172.906250 1684222763.1736
MEM 4172.906250 1684222763.2833
MEM 4172.914062 1684222763.3920
MEM 4149.515625 1684222763.5018
MEM 4074.402344 1684222763.6105
MEM 4030.144531 1684222763.7202
MEM 4133.351562 1684222763.8299
MEM 4172.906250 1684222763.9396
MEM 4172.906250 1684222764.0493
MEM 4170.769531 1684222764.1590
MEM 4134.632812 1684222764.2675
MEM 4091.425781 1684222764.3753
MEM 4046.363281 1684222764.4850
MEM 4025.910156 1684222764.5947
MEM 4172.906250 1684222764.7034
MEM 4172.906250 1684222764.8121
MEM 4172.906250 1684222764.9218
MEM 4149.769531 1684222765.0315
MEM 4112.167969 1684222765.1415
MEM 4065.316406 1684222765.2502
MEM 4028.136719 1684222765.3609
MEM 4172.906250 1684222765.4706
MEM 4172.906250 1684222765.5806
MEM 4172.906250 1684222765.6923
MEM 4166.257812 1684222765.8010
MEM 4113.132812 1684222765.9077
MEM 4073.406250 1684222766.0184
MEM 4025.910156 1684222766.1261
MEM 4144.914062 1684222766.2358
MEM 4172.906250 1684222766.3455
MEM 4172.906250 1684222766.4532
MEM 4154.195312 1684222766.5629
MEM 4114.402344 1684222766.6707
MEM 4068.425781 1684222766.7804
MEM 4025.910156 1684222766.8881
MEM 4172.906250 1684222766.9968
MEM 4172.906250 1684222767.1065
MEM 4172.906250 1684222767.2172
MEM 4172.906250 1684222767.3269
MEM 4123.253906 1684222767.4374
MEM 4071.464844 1684222767.5491
MEM 4029.906250 1684222767.6568
MEM 4108.914062 1684222767.7675
MEM 4172.906250 1684222767.8762
MEM 4172.906250 1684222767.9859
MEM 4172.906250 1684222768.0976
MEM 4151.906250 1684222768.2044
MEM 4098.437500 1684222768.3139
MEM 4065.183594 1684222768.4236
MEM 4027.828125 1684222768.5333
MEM 4172.906250 1684222768.6430
MEM 4172.906250 1684222768.7517
MEM 4172.906250 1684222768.8604
MEM 4171.906250 1684222768.9711
MEM 4113.800781 1684222769.0808
MEM 4071.906250 1684222769.1895
MEM 4028.664062 1684222769.2992
MEM 4172.906250 1684222769.4079
MEM 4172.906250 1684222769.5176
MEM 4172.906250 1684222769.6263
MEM 4108.441406 1684222769.7370
MEM 4037.906250 1684222769.8448
MEM 4172.914062 1684222769.9545
MEM 4172.906250 1684222770.0642
MEM 4172.906250 1684222770.1739
MEM 4159.394531 1684222770.2826
MEM 4108.160156 1684222770.3903
MEM 4064.675781 1684222770.4990
MEM 4025.910156 1684222770.6076
MEM 4172.906250 1684222770.7163
MEM 4172.906250 1684222770.8241
MEM 4172.906250 1684222770.9329
MEM 4146.558594 1684222771.0422
MEM 4091.906250 1684222771.1519
MEM 4028.269531 1684222771.2616
MEM 4056.914062 1684222771.3723
MEM 4172.906250 1684222771.4828
MEM 4172.906250 1684222771.5945
MEM 4172.906250 1684222771.7032
MEM 4136.925781 1684222771.8139
MEM 4104.769531 1684222771.9236
MEM 4065.562500 1684222772.0333
MEM 4027.910156 1684222772.1420
MEM 4137.355469 1684222772.2517
MEM 4172.910156 1684222772.3605
MEM 4172.910156 1684222772.4712
MEM 4172.910156 1684222772.5799
MEM 4122.320312 1684222772.6896
MEM 4075.859375 1684222772.7963
MEM 4035.156250 1684222772.9080
MEM 4049.578125 1684222773.0177
MEM 4172.910156 1684222773.1274
MEM 4172.910156 1684222773.2361
MEM 4172.910156 1684222773.3448
MEM 4151.296875 1684222773.4555
MEM 4088.394531 1684222773.5632
MEM 4036.660156 1684222773.6729
MEM 4091.355469 1684222773.7846
MEM 4172.910156 1684222773.8924
MEM 4172.910156 1684222774.0011
MEM 4172.910156 1684222774.1108
MEM 4172.910156 1684222774.2205
MEM 4172.910156 1684222774.3300
MEM 4172.910156 1684222774.4397
MEM 4134.917969 1684222774.5494
MEM 4122.378906 1684222774.6591
MEM 4122.378906 1684222774.7668
MEM 4127.113281 1684222774.8775
MEM 4127.113281 1684222774.9871
MEM 4127.113281 1684222775.0967
MEM 4127.113281 1684222775.2055
MEM 4127.113281 1684222775.3142
MEM 4127.113281 1684222775.4235
MEM 4127.113281 1684222775.5313
MEM 4127.113281 1684222775.6423
MEM 4127.113281 1684222775.7534
MEM 4127.121094 1684222775.8619
MEM 4127.121094 1684222775.9710
MEM 4127.121094 1684222776.0801
MEM 4127.121094 1684222776.1895
MEM 4127.121094 1684222776.2992
MEM 4127.121094 1684222776.4087
MEM 4127.121094 1684222776.5174
MEM 4127.121094 1684222776.6282
MEM 4127.121094 1684222776.7362
MEM 4127.121094 1684222776.8460
MEM 4127.121094 1684222776.9555
MEM 4127.121094 1684222777.0643
MEM 4127.121094 1684222777.1742
MEM 4127.121094 1684222777.2849
MEM 4127.121094 1684222777.3928
MEM 4127.121094 1684222777.5007
MEM 4127.121094 1684222777.6101
MEM 4127.121094 1684222777.7329
MEM 4127.121094 1684222777.8453
MEM 4127.121094 1684222777.9542
MEM 4127.121094 1684222778.0639
MEM 4127.121094 1684222778.1747
MEM 4127.121094 1684222778.2831
MEM 4127.121094 1684222778.3924
MEM 4127.121094 1684222778.5027
MEM 4127.121094 1684222778.6103
MEM 4122.394531 1684222778.7212
MEM 4122.394531 1684222778.8308
MEM 4122.394531 1684222778.9406
MEM 4122.394531 1684222779.0522
MEM 4172.925781 1684222779.1629
MEM 4172.925781 1684222779.2746
MEM 4172.925781 1684222779.3863
MEM 4172.933594 1684222779.4970
MEM 4172.925781 1684222779.6069
MEM 4172.925781 1684222779.7186
MEM 4150.199219 1684222779.8293
MEM 4104.824219 1684222779.9400
MEM 4050.500000 1684222780.0497
MEM 4025.929688 1684222780.1574
MEM 4172.925781 1684222780.2681
MEM 4172.925781 1684222780.3778
MEM 4172.925781 1684222780.4875
MEM 4143.160156 1684222780.5962
MEM 4105.730469 1684222780.7049
MEM 4066.015625 1684222780.8156
MEM 4026.886719 1684222780.9244
MEM 4129.371094 1684222781.0331
MEM 4172.925781 1684222781.1408
MEM 4172.925781 1684222781.2515
MEM 4171.144531 1684222781.3602
MEM 4131.925781 1684222781.4699
MEM 4085.820312 1684222781.5796
MEM 4041.468750 1684222781.6891
MEM 4025.929688 1684222781.7988
MEM 4172.925781 1684222781.9075
MEM 4172.925781 1684222782.0170
MEM 4172.925781 1684222782.1267
MEM 4162.554688 1684222782.2354
MEM 4127.632812 1684222782.3461
MEM 4079.738281 1684222782.4548
MEM 4035.765625 1684222782.5645
MEM 4040.933594 1684222782.6732
MEM 4172.925781 1684222782.7837
MEM 4172.925781 1684222782.8924
MEM 4172.925781 1684222783.0022
MEM 4172.925781 1684222783.1119
MEM 4119.535156 1684222783.2216
MEM 4065.062500 1684222783.3303
MEM 4025.929688 1684222783.4399
MEM 4172.925781 1684222783.5496
MEM 4172.925781 1684222783.6573
MEM 4172.925781 1684222783.7670
MEM 4165.902344 1684222783.8767
MEM 4127.519531 1684222783.9874
MEM 4080.945312 1684222784.0951
MEM 4040.714844 1684222784.2048
MEM 4103.371094 1684222784.3145
MEM 4172.925781 1684222784.4242
MEM 4172.925781 1684222784.5329
MEM 4172.925781 1684222784.6426
MEM 4126.136719 1684222784.7513
MEM 4086.066406 1684222784.8611
MEM 4033.011719 1684222784.9708
MEM 4045.371094 1684222785.0805
MEM 4172.925781 1684222785.1890
MEM 4172.925781 1684222785.2987
MEM 4172.925781 1684222785.4084
MEM 4155.832031 1684222785.5171
MEM 4112.308594 1684222785.6268
MEM 4083.222656 1684222785.7387
MEM 4038.007812 1684222785.8454
MEM 4025.929688 1684222785.9551
MEM 4172.925781 1684222786.0648
MEM 4172.925781 1684222786.1735
MEM 4172.925781 1684222786.2832
MEM 4145.144531 1684222786.3929
MEM 4103.523438 1684222786.5025
MEM 4057.441406 1684222786.6132
