CMDLINE c:\users\test\appdata\local\programs\python\python37\python.exe main.py
MEM 4091.285156 1684233279.7201
MEM 4061.640625 1684233279.8298
MEM 4025.292969 1684233279.9395
MEM 4069.625000 1684233280.0482
MEM 4163.941406 1684233280.1585
MEM 4163.941406 1684233280.2673
MEM 4163.941406 1684233280.3770
MEM 4163.941406 1684233280.4867
MEM 4163.941406 1684233280.5965
MEM 4163.941406 1684233280.7061
MEM 4139.582031 1684233280.8148
MEM 4016.945312 1684233280.9236
MEM 4113.511719 1684233281.0332
MEM 4113.523438 1684233281.1433
MEM 4113.570312 1684233281.2515
MEM 4113.574219 1684233281.3617
MEM 4113.578125 1684233281.4706
MEM 4113.578125 1684233281.5790
MEM 4113.578125 1684233281.6897
MEM 4120.183594 1684233281.7989
MEM 4120.183594 1684233281.9089
MEM 4120.183594 1684233282.0170
MEM 4120.183594 1684233282.1283
MEM 4120.183594 1684233282.2390
MEM 4120.183594 1684233282.3479
MEM 4120.183594 1684233282.4579
MEM 4120.183594 1684233282.5688
MEM 4120.183594 1684233282.6779
MEM 4120.222656 1684233282.7890
MEM 4120.222656 1684233282.8994
MEM 4120.222656 1684233283.0108
MEM 4120.222656 1684233283.1221
MEM 4120.222656 1684233283.2337
MEM 4120.222656 1684233283.3442
MEM 4120.222656 1684233283.4543
MEM 4120.222656 1684233283.5642
MEM 4120.257812 1684233283.6741
MEM 4120.257812 1684233283.7843
MEM 4120.257812 1684233283.8940
MEM 4120.257812 1684233284.0028
MEM 4120.257812 1684233284.1120
MEM 4120.257812 1684233284.2200
MEM 4120.257812 1684233284.3303
MEM 4120.257812 1684233284.4401
MEM 4120.257812 1684233284.5503
MEM 4120.257812 1684233284.6590
MEM 4120.257812 1684233284.7676
MEM 4120.257812 1684233284.8776
MEM 4120.257812 1684233284.9872
MEM 4120.257812 1684233285.0969
MEM 4120.257812 1684233285.2043
MEM 4120.257812 1684233285.3134
MEM 4120.257812 1684233285.4236
MEM 4120.257812 1684233285.5343
MEM 4116.238281 1684233285.6435
MEM 4116.238281 1684233285.7522
MEM 4116.238281 1684233285.8620
MEM 4103.187500 1684233285.9707
MEM 4166.820312 1684233286.0808
MEM 4166.820312 1684233286.1885
MEM 4021.980469 1684233286.3002
MEM 4019.816406 1684233286.4079
MEM 4104.445312 1684233286.5176
MEM 4166.812500 1684233286.6263
MEM 4166.820312 1684233286.7350
MEM 4143.984375 1684233286.8447
MEM 4106.144531 1684233286.9544
MEM 4076.062500 1684233287.0641
MEM 4065.367188 1684233287.1749
MEM 4019.820312 1684233287.2836
MEM 4122.824219 1684233287.3939
MEM 4166.816406 1684233287.5009
MEM 4166.816406 1684233287.6116
MEM 4166.816406 1684233287.7204
MEM 4149.273438 1684233287.8301
MEM 4108.699219 1684233287.9398
MEM 4073.816406 1684233288.0485
MEM 4044.238281 1684233288.1592
MEM 4019.820312 1684233288.2669
MEM 4154.824219 1684233288.3776
MEM 4166.816406 1684233288.4853
MEM 4166.816406 1684233288.5945
MEM 4166.816406 1684233288.7042
MEM 4166.816406 1684233288.8145
MEM 4131.816406 1684233288.9244
MEM 4082.796875 1684233289.0327
MEM 4047.621094 1684233289.1429
MEM 4022.167969 1684233289.2516
MEM 4019.820312 1684233289.3623
MEM 4166.816406 1684233289.4700
MEM 4166.816406 1684233289.5798
MEM 4166.816406 1684233289.6902
MEM 4166.816406 1684233289.7989
MEM 4151.933594 1684233289.9076
MEM 4125.679688 1684233290.0173
MEM 4089.328125 1684233290.1270
MEM 4056.531250 1684233290.2355
MEM 4019.878906 1684233290.3452
MEM 4166.875000 1684233290.4549
MEM 4166.875000 1684233290.5642
MEM 4166.875000 1684233290.6738
MEM 4165.734375 1684233290.7845
MEM 4112.308594 1684233290.8932
MEM 4074.980469 1684233291.0030
MEM 4023.574219 1684233291.1127
MEM 4019.878906 1684233291.2244
MEM 4166.875000 1684233291.3321
MEM 4166.875000 1684233291.4388
MEM 4166.875000 1684233291.5485
MEM 4143.875000 1684233291.6582
MEM 4099.164062 1684233291.7680
MEM 4056.281250 1684233291.8767
MEM 4019.878906 1684233291.9849
MEM 4019.878906 1684233292.0956
MEM 4166.875000 1684233292.2053
MEM 4166.875000 1684233292.3140
MEM 4166.875000 1684233292.4237
MEM 4166.875000 1684233292.5324
MEM 4166.875000 1684233292.6421
MEM 4127.183594 1684233292.7518
MEM 4096.550781 1684233292.8625
MEM 4058.214844 1684233292.9712
MEM 4024.570312 1684233293.0810
MEM 4142.507812 1684233293.1907
MEM 4166.875000 1684233293.2992
MEM 4166.875000 1684233293.4085
MEM 4166.875000 1684233293.5183
MEM 4166.328125 1684233293.6280
MEM 4111.621094 1684233293.7370
MEM 4077.300781 1684233293.8467
MEM 4035.382812 1684233293.9554
MEM 4019.878906 1684233294.0651
MEM 4144.507812 1684233294.1738
MEM 4166.875000 1684233294.2845
MEM 4166.875000 1684233294.3962
MEM 4166.875000 1684233294.5040
MEM 4161.105469 1684233294.6102
MEM 4132.292969 1684233294.7215
MEM 4086.367188 1684233294.8312
MEM 4058.316406 1684233294.9404
MEM 4040.332031 1684233295.0501
MEM 4028.507812 1684233295.1568
MEM 4166.875000 1684233295.2676
MEM 4166.875000 1684233295.3778
MEM 4166.875000 1684233295.4860
MEM 4166.875000 1684233295.5958
MEM 4134.738281 1684233295.7044
MEM 4085.718750 1684233295.8141
MEM 4049.160156 1684233295.9228
MEM 4022.250000 1684233296.0326
MEM 4060.507812 1684233296.1423
MEM 4166.875000 1684233296.2520
MEM 4166.875000 1684233296.3617
MEM 4166.875000 1684233296.4714
MEM 4166.875000 1684233296.5801
MEM 4166.875000 1684233296.6898
MEM 4122.230469 1684233296.8005
MEM 4076.757812 1684233296.9102
MEM 4041.675781 1684233297.0212
MEM 4019.605469 1684233297.1290
MEM 4166.601562 1684233297.2347
MEM 4166.601562 1684233297.3444
MEM 4166.601562 1684233297.4551
MEM 4166.601562 1684233297.5648
MEM 4166.601562 1684233297.6735
MEM 4166.601562 1684233297.7832
MEM 4104.617188 1684233297.8929
MEM 4019.605469 1684233298.0009
MEM 4116.070312 1684233298.1110
MEM 4116.070312 1684233298.2207
MEM 4078.261719 1684233298.3324
MEM 4207.660156 1684233298.4401
MEM 4467.011719 1684233298.5501
MEM 4024.441406 1684233298.6598
MEM 4024.441406 1684233298.7701
MEM 4024.441406 1684233298.8778
MEM 4024.441406 1684233298.9866
MEM 4024.441406 1684233299.0967
MEM 4024.441406 1684233299.2067
MEM 4024.441406 1684233299.3156
MEM 4024.441406 1684233299.4243
MEM 4024.441406 1684233299.5330
MEM 4024.441406 1684233299.6425
MEM 4024.441406 1684233299.7530
MEM 4024.441406 1684233299.8619
MEM 4024.441406 1684233299.9706
MEM 4024.441406 1684233300.0795
MEM 4024.441406 1684233300.1895
MEM 4024.441406 1684233300.2996
MEM 4024.441406 1684233300.4092
MEM 4024.449219 1684233300.5180
MEM 4024.449219 1684233300.6262
MEM 4024.449219 1684233300.7369
MEM 4024.449219 1684233300.8446
MEM 4024.449219 1684233300.9564
MEM 4024.449219 1684233301.0644
MEM 4024.449219 1684233301.1718
MEM 4024.449219 1684233301.2820
MEM 4024.449219 1684233301.3914
MEM 4024.449219 1684233301.5012
MEM 4024.449219 1684233301.6118
MEM 4024.449219 1684233301.7205
MEM 4024.449219 1684233301.8305
MEM 4024.449219 1684233301.9394
MEM 4024.449219 1684233302.0479
MEM 4024.449219 1684233302.1585
MEM 4024.449219 1684233302.2681
MEM 4024.449219 1684233302.3764
MEM 4020.121094 1684233302.4865
MEM 4020.121094 1684233302.5952
MEM 4020.121094 1684233302.7051
MEM 4040.136719 1684233302.8162
MEM 4171.695312 1684233302.9265
MEM 4171.695312 1684233303.0352
MEM 4142.109375 1684233303.1447
MEM 4148.699219 1684233303.2543
MEM 4153.304688 1684233303.3613
MEM 4151.234375 1684233303.4710
MEM 4105.910156 1684233303.5787
MEM 4078.003906 1684233303.6865
MEM 4065.414062 1684233303.7976
MEM 4057.613281 1684233303.9093
MEM 4074.550781 1684233304.0190
MEM 4062.667969 1684233304.1267
MEM 4070.011719 1684233304.2354
MEM 4085.574219 1684233304.3461
MEM 4088.917969 1684233304.4547
MEM 4062.375000 1684233304.5645
MEM 4035.375000 1684233304.6735
MEM 4024.699219 1684233304.7832
MEM 4171.699219 1684233304.8919
MEM 4171.699219 1684233305.0021
MEM 4171.699219 1684233305.1108
MEM 4171.699219 1684233305.2205
MEM 4152.699219 1684233305.3302
MEM 4127.421875 1684233305.4389
MEM 4104.699219 1684233305.5487
MEM 4078.757812 1684233305.6593
MEM 4046.660156 1684233305.7690
MEM 4024.699219 1684233305.8757
MEM 4024.699219 1684233305.9874
MEM 4024.699219 1684233306.0957
MEM 4171.699219 1684233306.2044
MEM 4171.699219 1684233306.3141
MEM 4171.699219 1684233306.4238
MEM 4171.699219 1684233306.5338
MEM 4171.699219 1684233306.6425
MEM 4171.699219 1684233306.7532
MEM 4154.453125 1684233306.8622
MEM 4121.082031 1684233306.9699
MEM 4100.859375 1684233307.0816
MEM 4073.085938 1684233307.1883
MEM 4052.105469 1684233307.2980
MEM 4036.953125 1684233307.4087
MEM 4024.699219 1684233307.5183
MEM 4093.328125 1684233307.6275
MEM 4171.699219 1684233307.7362
MEM 4171.699219 1684233307.8449
MEM 4171.699219 1684233307.9554
MEM 4171.699219 1684233308.0641
MEM 4170.003906 1684233308.1744
MEM 4143.484375 1684233308.2841
MEM 4117.398438 1684233308.3933
MEM 4084.980469 1684233308.5015
MEM 4050.699219 1684233308.6112
MEM 4031.722656 1684233308.7209
MEM 4024.703125 1684233308.8296
MEM 4114.910156 1684233308.9403
MEM 4171.703125 1684233309.0490
MEM 4171.703125 1684233309.1587
MEM 4171.703125 1684233309.2664
MEM 4171.703125 1684233309.3771
MEM 4155.078125 1684233309.4854
MEM 4125.449219 1684233309.5960
MEM 4105.074219 1684233309.7047
MEM 4073.132812 1684233309.8145
MEM 4046.789062 1684233309.9241
MEM 4028.121094 1684233310.0334
MEM 4041.707031 1684233310.1429
MEM 4169.332031 1684233310.2527
MEM 4171.703125 1684233310.3624
MEM 4171.703125 1684233310.4739
MEM 4171.703125 1684233310.5826
MEM 4171.703125 1684233310.6883
MEM 4171.703125 1684233310.7990
MEM 4164.703125 1684233310.9087
MEM 4140.941406 1684233311.0174
MEM 4129.300781 1684233311.1292
MEM 4109.046875 1684233311.2360
MEM 4077.746094 1684233311.3447
MEM 4050.460938 1684233311.4550
MEM 4039.761719 1684233311.5647
MEM 4024.703125 1684233311.6744
MEM 4067.707031 1684233311.7841
MEM 4171.703125 1684233311.8938
MEM 4171.703125 1684233312.0015
MEM 4171.703125 1684233312.1124
MEM 4171.703125 1684233312.2201
MEM 4171.703125 1684233312.3306
MEM 4164.316406 1684233312.4403
MEM 4117.074219 1684233312.5490
MEM 4104.843750 1684233312.6585
MEM 4087.441406 1684233312.7682
MEM 4052.683594 1684233312.8764
MEM 4031.343750 1684233312.9857
MEM 4024.703125 1684233313.0953
MEM 4095.707031 1684233313.2047
MEM 4171.703125 1684233313.3144
MEM 4171.703125 1684233313.4241
MEM 4171.578125 1684233313.5328
MEM 4171.578125 1684233313.6435
MEM 4171.578125 1684233313.7522
MEM 4171.578125 1684233313.8619
MEM 4024.578125 1684233313.9706
MEM 4037.082031 1684233314.0783
MEM 4103.304688 1684233314.1900
MEM 4121.054688 1684233314.2980
MEM 4121.054688 1684233314.4079
MEM 4214.898438 1684233314.5176
MEM 4409.003906 1684233314.6260
MEM 4223.285156 1684233314.7363
MEM 4026.910156 1684233314.8454
MEM 4060.191406 1684233314.9551
MEM 4064.984375 1684233315.0647
MEM 4064.984375 1684233315.1741
MEM 4064.984375 1684233315.2839
MEM 4064.984375 1684233315.3931
MEM 4064.984375 1684233315.5031
MEM 4064.984375 1684233315.6133
MEM 4064.984375 1684233315.7238
MEM 4064.984375 1684233315.8315
MEM 4064.984375 1684233315.9406
MEM 4064.984375 1684233316.0505
MEM 4064.984375 1684233316.1595
MEM 4064.984375 1684233316.2682
MEM 4064.984375 1684233316.3770
MEM 4064.984375 1684233316.4867
MEM 4064.984375 1684233316.5976
MEM 4064.984375 1684233316.7056
MEM 4064.984375 1684233316.8148
MEM 4064.988281 1684233316.9242
MEM 4064.988281 1684233317.0338
MEM 4064.988281 1684233317.1434
MEM 4064.988281 1684233317.2537
MEM 4064.988281 1684233317.3655
MEM 4064.988281 1684233317.4762
MEM 4064.988281 1684233317.5870
MEM 4064.988281 1684233317.6983
MEM 4064.988281 1684233317.8090
MEM 4064.988281 1684233317.9186
MEM 4064.988281 1684233318.0301
MEM 4064.988281 1684233318.1390
MEM 4064.988281 1684233318.2497
MEM 4064.988281 1684233318.3609
MEM 4064.988281 1684233318.4701
MEM 4064.988281 1684233318.5785
MEM 4064.988281 1684233318.6888
MEM 4060.320312 1684233318.7988
MEM 4060.320312 1684233318.9085
MEM 4060.320312 1684233319.0182
MEM 4060.320312 1684233319.1269
MEM 4207.343750 1684233319.2366
MEM 4174.328125 1684233319.3463
MEM 4174.328125 1684233319.4556
MEM 4174.320312 1684233319.5663
MEM 4174.312500 1684233319.6750
MEM 4135.882812 1684233319.7837
MEM 4073.460938 1684233319.8941
MEM 4045.578125 1684233320.0018
MEM 4027.316406 1684233320.1125
MEM 4174.312500 1684233320.2202
MEM 4174.257812 1684233320.3309
MEM 4174.265625 1684233320.4406
MEM 4174.257812 1684233320.5483
MEM 4174.257812 1684233320.6598
MEM 4136.492188 1684233320.7685
MEM 4101.156250 1684233320.8769
MEM 4053.332031 1684233320.9866
MEM 4027.261719 1684233321.0963
MEM 4112.265625 1684233321.2060
MEM 4174.257812 1684233321.3144
MEM 4174.257812 1684233321.4237
MEM 4174.257812 1684233321.5329
MEM 4174.257812 1684233321.6426
MEM 4123.968750 1684233321.7513
MEM 4079.121094 1684233321.8610
MEM 4045.558594 1684233321.9707
MEM 4027.261719 1684233322.0805
MEM 4152.265625 1684233322.1890
MEM 4174.257812 1684233322.2987
MEM 4174.257812 1684233322.4084
MEM 4174.257812 1684233322.5181
MEM 4147.410156 1684233322.6278
MEM 4104.136719 1684233322.7355
MEM 4049.792969 1684233322.8452
MEM 4027.261719 1684233322.9550
MEM 4058.742188 1684233323.0647
MEM 4174.257812 1684233323.1744
MEM 4174.257812 1684233323.2841
MEM 4174.257812 1684233323.3938
MEM 4174.257812 1684233323.5015
MEM 4172.640625 1684233323.6115
MEM 4123.777344 1684233323.7202
MEM 4088.710938 1684233323.8296
MEM 4058.921875 1684233323.9396
MEM 4027.261719 1684233324.0498
MEM 4174.257812 1684233324.1585
MEM 4174.257812 1684233324.2662
MEM 4174.257812 1684233324.3769
MEM 4174.257812 1684233324.4866
MEM 4174.257812 1684233324.5954
MEM 4126.183594 1684233324.7041
MEM 4087.257812 1684233324.8138
MEM 4051.945312 1684233324.9243
MEM 4027.261719 1684233325.0330
MEM 4116.265625 1684233325.1438
MEM 4174.257812 1684233325.2521
MEM 4174.257812 1684233325.3615
MEM 4174.257812 1684233325.4707
MEM 4160.734375 1684233325.5804
MEM 4103.308594 1684233325.6897
MEM 4066.367188 1684233325.7994
MEM 4027.261719 1684233325.9089
MEM 4079.578125 1684233326.0186
MEM 4174.257812 1684233326.1273
MEM 4174.257812 1684233326.2361
MEM 4174.257812 1684233326.3468
MEM 4174.257812 1684233326.4553
MEM 4142.468750 1684233326.5640
MEM 4125.082031 1684233326.6745
MEM 4065.031250 1684233326.7814
MEM 4031.382812 1684233326.8918
MEM 4117.578125 1684233327.0005
MEM 4174.257812 1684233327.1102
MEM 4174.257812 1684233327.2189
MEM 4174.257812 1684233327.3276
MEM 4167.257812 1684233327.4373
MEM 4129.761719 1684233327.5470
MEM 4086.492188 1684233327.6567
MEM 4048.167969 1684233327.7664
MEM 4027.261719 1684233327.8781
MEM 4029.578125 1684233327.9860
MEM 4174.257812 1684233328.0957
MEM 4174.257812 1684233328.2054
MEM 4174.257812 1684233328.3157
MEM 4169.257812 1684233328.4254
MEM 4128.878906 1684233328.5356
MEM 4111.257812 1684233328.6443
MEM 4060.296875 1684233328.7530
MEM 4029.109375 1684233328.8628
MEM 4083.582031 1684233328.9711
MEM 4174.261719 1684233329.0813
MEM 4174.261719 1684233329.1890
MEM 4174.261719 1684233329.2987
MEM 4170.800781 1684233329.4084
MEM 4140.269531 1684233329.5172
MEM 4109.500000 1684233329.6269
MEM 4072.332031 1684233329.7373
MEM 4031.199219 1684233329.8460
MEM 4085.582031 1684233329.9547
MEM 4174.261719 1684233330.0644
MEM 4174.261719 1684233330.1738
MEM 4174.261719 1684233330.2831
MEM 4174.261719 1684233330.3928
MEM 4162.714844 1684233330.5026
MEM 4173.808594 1684233330.6123
MEM 4174.261719 1684233330.7210
MEM 4174.261719 1684233330.8307
MEM 4174.261719 1684233330.9394
MEM 4174.261719 1684233331.0482
MEM 4174.269531 1684233331.1549
MEM 4123.730469 1684233331.2647
MEM 4123.730469 1684233331.3743
MEM 4128.460938 1684233331.4853
MEM 4128.460938 1684233331.5940
MEM 4128.460938 1684233331.7033
MEM 4128.460938 1684233331.8111
MEM 4128.460938 1684233331.9208
MEM 4128.460938 1684233332.0309
MEM 4128.460938 1684233332.1405
MEM 4128.460938 1684233332.2505
MEM 4128.460938 1684233332.3593
MEM 4128.460938 1684233332.4689
MEM 4128.460938 1684233332.5797
MEM 4128.460938 1684233332.6895
MEM 4128.460938 1684233332.7983
MEM 4128.460938 1684233332.9085
MEM 4128.460938 1684233333.0192
MEM 4128.460938 1684233333.1273
MEM 4128.460938 1684233333.2360
MEM 4128.460938 1684233333.3471
MEM 4128.460938 1684233333.4579
MEM 4128.460938 1684233333.5648
MEM 4128.460938 1684233333.6731
MEM 4128.460938 1684233333.7832
MEM 4128.460938 1684233333.8924
MEM 4128.460938 1684233334.0019
MEM 4128.460938 1684233334.1116
MEM 4128.460938 1684233334.2201
MEM 4128.464844 1684233334.3312
MEM 4128.464844 1684233334.4386
MEM 4128.464844 1684233334.5492
MEM 4128.464844 1684233334.6580
MEM 4128.464844 1684233334.7677
MEM 4128.464844 1684233334.8756
MEM 4128.464844 1684233334.9853
MEM 4128.464844 1684233335.0957
MEM 4128.464844 1684233335.2058
MEM 4123.765625 1684233335.3145
MEM 4123.765625 1684233335.4232
MEM 4123.765625 1684233335.5334
MEM 4133.582031 1684233335.6432
MEM 4174.312500 1684233335.7525
MEM 4174.312500 1684233335.8606
MEM 4166.871094 1684233335.9705
MEM 4154.949219 1684233336.0802
MEM 4143.972656 1684233336.1882
MEM 4111.160156 1684233336.2987
MEM 4098.792969 1684233336.4094
MEM 4084.714844 1684233336.5175
MEM 4048.054688 1684233336.6254
MEM 4057.617188 1684233336.7324
MEM 4174.296875 1684233336.8444
MEM 4174.296875 1684233336.9545
MEM 4174.296875 1684233337.0653
MEM 4164.144531 1684233337.1742
MEM 4124.230469 1684233337.2846
MEM 4087.609375 1684233337.3927
MEM 4050.070312 1684233337.5034
MEM 4027.300781 1684233337.6121
MEM 4174.296875 1684233337.7232
MEM 4174.296875 1684233337.8311
MEM 4174.296875 1684233337.9397
MEM 4174.296875 1684233338.0493
MEM 4174.296875 1684233338.1590
MEM 4148.296875 1684233338.2687
MEM 4106.796875 1684233338.3779
MEM 4068.945312 1684233338.4876
MEM 4031.476562 1684233338.5939
MEM 4027.300781 1684233338.7046
MEM 4174.296875 1684233338.8151
MEM 4174.296875 1684233338.9248
MEM 4174.296875 1684233339.0325
MEM 4161.296875 1684233339.1408
MEM 4119.296875 1684233339.2515
MEM 4090.296875 1684233339.3611
MEM 4070.687500 1684233339.4708
MEM 4032.164062 1684233339.5805
MEM 4027.300781 1684233339.6886
MEM 4174.296875 1684233339.7989
MEM 4174.296875 1684233339.9076
MEM 4174.296875 1684233340.0171
MEM 4174.296875 1684233340.1268
MEM 4141.679688 1684233340.2365
MEM 4115.257812 1684233340.3448
MEM 4070.792969 1684233340.4547
MEM 4032.871094 1684233340.5642
MEM 4027.300781 1684233340.6739
MEM 4174.296875 1684233340.7827
MEM 4174.296875 1684233340.8919
MEM 4174.296875 1684233341.0036
MEM 4174.296875 1684233341.1138
MEM 4160.914062 1684233341.2245
MEM 4129.578125 1684233341.3330
MEM 4072.859375 1684233341.4397
MEM 4050.234375 1684233341.5504
MEM 4027.300781 1684233341.6579
MEM 4172.304688 1684233341.7676
MEM 4174.296875 1684233341.8771
MEM 4174.296875 1684233341.9858
MEM 4174.296875 1684233342.0956
MEM 4157.730469 1684233342.2042
MEM 4124.289062 1684233342.3149
MEM 4089.691406 1684233342.4266
MEM 4057.390625 1684233342.5348
MEM 4030.320312 1684233342.6438
MEM 4027.300781 1684233342.7516
MEM 4174.296875 1684233342.8617
MEM 4174.296875 1684233342.9706
MEM 4174.296875 1684233343.0793
MEM 4174.296875 1684233343.1890
MEM 4172.695312 1684233343.2987
MEM 4127.253906 1684233343.4093
MEM 4083.820312 1684233343.5191
MEM 4028.695312 1684233343.6272
MEM 4076.308594 1684233343.7370
MEM 4174.300781 1684233343.8457
MEM 4174.300781 1684233343.9544
MEM 4174.300781 1684233344.0631
MEM 4174.300781 1684233344.1741
MEM 4151.179688 1684233344.2838
MEM 4111.300781 1684233344.3925
MEM 4081.652344 1684233344.5022
MEM 4041.222656 1684233344.6109
MEM 4027.304688 1684233344.7207
MEM 4174.300781 1684233344.8314
MEM 4174.300781 1684233344.9391
MEM 4174.300781 1684233345.0491
MEM 4174.300781 1684233345.1590
