CMDLINE c:\users\test\appdata\local\programs\python\python37\python.exe main.py
MEM 4120.210938 1684151737.7210
MEM 4120.210938 1684151737.8308
MEM 4120.210938 1684151737.9398
MEM 4120.210938 1684151738.0505
MEM 4116.265625 1684151738.1601
MEM 4116.265625 1684151738.2713
MEM 4116.265625 1684151738.3770
MEM 4032.351562 1684151738.4867
MEM 4166.812500 1684151738.5969
MEM 4166.812500 1684151738.7062
MEM 4151.632812 1684151738.8179
MEM 4131.628906 1684151738.9266
MEM 4094.582031 1684151739.0361
MEM 4051.933594 1684151739.1448
MEM 4019.808594 1684151739.2515
MEM 4166.804688 1684151739.3612
MEM 4166.796875 1684151739.4709
MEM 4166.796875 1684151739.5797
MEM 4117.675781 1684151739.6893
MEM 4072.187500 1684151739.7980
MEM 4029.671875 1684151739.9083
MEM 4076.804688 1684151740.0176
MEM 4166.796875 1684151740.1264
MEM 4166.796875 1684151740.2361
MEM 4166.796875 1684151740.3458
MEM 4147.238281 1684151740.4547
MEM 4102.191406 1684151740.5634
MEM 4057.640625 1684151740.6729
MEM 4019.800781 1684151740.7816
MEM 4150.617188 1684151740.8923
MEM 4166.796875 1684151741.0021
MEM 4166.796875 1684151741.1118
MEM 4166.796875 1684151741.2215
MEM 4126.796875 1684151741.3312
MEM 4077.238281 1684151741.4394
MEM 4040.527344 1684151741.5491
MEM 4019.800781 1684151741.6598
MEM 4166.796875 1684151741.7685
MEM 4166.796875 1684151741.8783
MEM 4166.796875 1684151741.9870
MEM 4157.796875 1684151742.0947
MEM 4107.796875 1684151742.2049
MEM 4053.796875 1684151742.3131
MEM 4019.820312 1684151742.4218
MEM 4104.832031 1684151742.5315
MEM 4166.824219 1684151742.6423
MEM 4166.824219 1684151742.7510
MEM 4166.824219 1684151742.8607
MEM 4148.500000 1684151742.9694
MEM 4103.921875 1684151743.0791
MEM 4058.296875 1684151743.1893
MEM 4036.558594 1684151743.3000
MEM 4019.828125 1684151743.4090
MEM 4166.824219 1684151743.5187
MEM 4166.824219 1684151743.6275
MEM 4166.824219 1684151743.7364
MEM 4161.378906 1684151743.8466
MEM 4110.496094 1684151743.9568
MEM 4067.785156 1684151744.0636
MEM 4019.828125 1684151744.1744
MEM 4019.828125 1684151744.2861
MEM 4166.824219 1684151744.3960
MEM 4166.824219 1684151744.5017
MEM 4166.824219 1684151744.6104
MEM 4152.046875 1684151744.7201
MEM 4102.882812 1684151744.8298
MEM 4067.269531 1684151744.9395
MEM 4019.828125 1684151745.0490
MEM 4130.644531 1684151745.1592
MEM 4166.824219 1684151745.2679
MEM 4166.824219 1684151745.3772
MEM 4166.824219 1684151745.4865
MEM 4140.328125 1684151745.5952
MEM 4095.035156 1684151745.7057
MEM 4044.597656 1684151745.8134
MEM 4021.570312 1684151745.9246
MEM 4092.832031 1684151746.0337
MEM 4166.824219 1684151746.1429
MEM 4166.824219 1684151746.2526
MEM 4166.277344 1684151746.3623
MEM 4130.125000 1684151746.4710
MEM 4075.957031 1684151746.5797
MEM 4046.781250 1684151746.6904
MEM 4019.828125 1684151746.7981
MEM 4166.824219 1684151746.9078
MEM 4166.824219 1684151747.0175
MEM 4166.824219 1684151747.1263
MEM 4166.613281 1684151747.2370
MEM 4103.445312 1684151747.3467
MEM 4060.640625 1684151747.4554
MEM 4031.605469 1684151747.5646
MEM 4024.644531 1684151747.6733
MEM 4166.824219 1684151747.7835
MEM 4166.824219 1684151747.8922
MEM 4166.824219 1684151748.0019
MEM 4133.964844 1684151748.1117
MEM 4085.800781 1684151748.2204
MEM 4038.445312 1684151748.3311
MEM 4019.828125 1684151748.4398
MEM 4158.832031 1684151748.5495
MEM 4166.824219 1684151748.6592
MEM 4166.824219 1684151748.7657
MEM 4166.824219 1684151748.8764
MEM 4137.433594 1684151748.9867
MEM 4084.933594 1684151749.0967
MEM 4058.800781 1684151749.2044
MEM 4027.824219 1684151749.3151
MEM 4110.644531 1684151749.4255
MEM 4166.824219 1684151749.5332
MEM 4166.824219 1684151749.6429
MEM 4161.058594 1684151749.7496
MEM 4106.847656 1684151749.8594
MEM 4080.613281 1684151749.9710
MEM 4067.996094 1684151750.0814
MEM 4067.574219 1684151750.1898
MEM 4076.472656 1684151750.3000
MEM 4088.601562 1684151750.4100
MEM 4097.574219 1684151750.5189
MEM 4124.523438 1684151750.6298
MEM 4116.042969 1684151750.7411
MEM 4116.042969 1684151750.8529
MEM 4149.062500 1684151750.9630
MEM 4114.183594 1684151751.0734
MEM 4247.582031 1684151751.1848
MEM 4083.585938 1684151751.2955
MEM 4024.375000 1684151751.4052
MEM 4024.375000 1684151751.5135
MEM 4024.375000 1684151751.6242
MEM 4024.375000 1684151751.7350
MEM 4024.375000 1684151751.8455
MEM 4024.375000 1684151751.9559
MEM 4024.375000 1684151752.0636
MEM 4024.375000 1684151752.1754
MEM 4024.375000 1684151752.3022
MEM 4024.375000 1684151752.4084
MEM 4024.375000 1684151752.5176
MEM 4024.375000 1684151752.6268
MEM 4024.375000 1684151752.7368
MEM 4024.375000 1684151752.8445
MEM 4024.375000 1684151752.9541
MEM 4024.375000 1684151753.0650
MEM 4024.375000 1684151753.1738
MEM 4024.375000 1684151753.2834
MEM 4024.375000 1684151753.3924
MEM 4024.375000 1684151753.5022
MEM 4024.375000 1684151753.6111
MEM 4024.375000 1684151753.7208
MEM 4024.375000 1684151753.8298
MEM 4024.375000 1684151753.9396
MEM 4024.375000 1684151754.0492
MEM 4024.375000 1684151754.1576
MEM 4024.375000 1684151754.2670
MEM 4024.375000 1684151754.3765
MEM 4024.375000 1684151754.4861
MEM 4024.375000 1684151754.5958
MEM 4024.375000 1684151754.7045
MEM 4024.375000 1684151754.8151
MEM 4024.375000 1684151754.9244
MEM 4024.375000 1684151755.0330
MEM 4024.375000 1684151755.1427
MEM 4020.027344 1684151755.2527
MEM 4020.027344 1684151755.3612
MEM 4020.027344 1684151755.4709
MEM 4041.312500 1684151755.5786
MEM 4171.593750 1684151755.6894
MEM 4171.593750 1684151755.8001
MEM 4165.667969 1684151755.9082
MEM 4171.613281 1684151756.0199
MEM 4171.605469 1684151756.1276
MEM 4104.507812 1684151756.2358
MEM 4119.429688 1684151756.3460
MEM 4171.613281 1684151756.4552
MEM 4171.613281 1684151756.5640
MEM 4171.605469 1684151756.6757
MEM 4171.605469 1684151756.7831
MEM 4171.605469 1684151756.8938
MEM 4132.765625 1684151757.0035
MEM 4097.054688 1684151757.1133
MEM 4067.214844 1684151757.2215
MEM 4030.820312 1684151757.3292
MEM 4024.605469 1684151757.4400
MEM 4171.605469 1684151757.5498
MEM 4171.605469 1684151757.6575
MEM 4171.605469 1684151757.7676
MEM 4171.605469 1684151757.8773
MEM 4142.738281 1684151757.9861
MEM 4109.046875 1684151758.0963
MEM 4059.222656 1684151758.2055
MEM 4035.675781 1684151758.3132
MEM 4024.605469 1684151758.4239
MEM 4061.421875 1684151758.5336
MEM 4171.605469 1684151758.6432
MEM 4171.605469 1684151758.7519
MEM 4171.605469 1684151758.8616
MEM 4171.433594 1684151758.9703
MEM 4133.027344 1684151759.0800
MEM 4095.660156 1684151759.1901
MEM 4072.605469 1684151759.2978
MEM 4044.132812 1684151759.4070
MEM 4024.605469 1684151759.5177
MEM 4049.050781 1684151759.6289
MEM 4171.605469 1684151759.7382
MEM 4171.605469 1684151759.8475
MEM 4171.605469 1684151759.9567
MEM 4142.605469 1684151760.0634
MEM 4114.511719 1684151760.1731
MEM 4081.414062 1684151760.2828
MEM 4062.921875 1684151760.3915
MEM 4037.175781 1684151760.5022
MEM 4024.605469 1684151760.6129
MEM 4163.953125 1684151760.7206
MEM 4171.605469 1684151760.8285
MEM 4171.605469 1684151760.9392
MEM 4171.605469 1684151761.0479
MEM 4169.808594 1684151761.1584
MEM 4146.160156 1684151761.2671
MEM 4117.824219 1684151761.3775
MEM 4089.230469 1684151761.4896
MEM 4056.605469 1684151761.5964
MEM 4037.152344 1684151761.7049
MEM 4024.605469 1684151761.8136
MEM 4171.605469 1684151761.9223
MEM 4171.609375 1684151762.0330
MEM 4171.609375 1684151762.1418
MEM 4171.609375 1684151762.2512
MEM 4150.609375 1684151762.3619
MEM 4125.328125 1684151762.4716
MEM 4086.343750 1684151762.5796
MEM 4046.609375 1684151762.6893
MEM 4024.609375 1684151762.7995
MEM 4077.253906 1684151762.9092
MEM 4171.609375 1684151763.0179
MEM 4171.609375 1684151763.1272
MEM 4171.609375 1684151763.2384
MEM 4165.324219 1684151763.3455
MEM 4115.523438 1684151763.4542
MEM 4083.367188 1684151763.5649
MEM 4067.644531 1684151763.6748
MEM 4034.925781 1684151763.7825
MEM 4024.609375 1684151763.8922
MEM 4088.925781 1684151764.0019
MEM 4171.609375 1684151764.1107
MEM 4171.609375 1684151764.2204
MEM 4171.609375 1684151764.3301
MEM 4126.609375 1684151764.4398
MEM 4090.609375 1684151764.5485
MEM 4066.414062 1684151764.6562
MEM 4032.101562 1684151764.7647
MEM 4101.425781 1684151764.8756
MEM 4168.925781 1684151764.9863
MEM 4171.609375 1684151765.0965
MEM 4171.609375 1684151765.2042
MEM 4171.609375 1684151765.3139
MEM 4151.550781 1684151765.4236
MEM 4114.113281 1684151765.5333
MEM 4083.246094 1684151765.6420
MEM 4054.609375 1684151765.7518
MEM 4024.609375 1684151765.8615
MEM 4171.609375 1684151765.9692
MEM 4171.609375 1684151766.0800
MEM 4171.609375 1684151766.1885
MEM 4171.609375 1684151766.2994
MEM 4154.222656 1684151766.4091
MEM 4124.609375 1684151766.5174
MEM 4098.000000 1684151766.6276
MEM 4072.660156 1684151766.7368
MEM 4051.207031 1684151766.8462
MEM 4039.542969 1684151766.9549
MEM 4061.316406 1684151767.0636
MEM 4101.382812 1684151767.1733
MEM 4147.687500 1684151767.2830
MEM 4171.484375 1684151767.3908
MEM 4171.492188 1684151767.5016
MEM 4120.960938 1684151767.6112
MEM 4120.960938 1684151767.7215
MEM 4264.902344 1684151767.8312
MEM 4408.906250 1684151767.9422
MEM 4248.906250 1684151768.0507
MEM 4028.031250 1684151768.1584
MEM 4064.683594 1684151768.2674
MEM 4064.683594 1684151768.3779
MEM 4064.683594 1684151768.4876
MEM 4064.683594 1684151768.5964
MEM 4064.683594 1684151768.7067
MEM 4064.683594 1684151768.8138
MEM 4064.683594 1684151768.9239
MEM 4064.683594 1684151769.0329
MEM 4064.683594 1684151769.1424
MEM 4064.683594 1684151769.2516
MEM 4064.683594 1684151769.3618
MEM 4064.683594 1684151769.4725
MEM 4064.683594 1684151769.5792
MEM 4064.683594 1684151769.6899
MEM 4064.683594 1684151769.7992
MEM 4064.683594 1684151769.9087
MEM 4064.683594 1684151770.0179
MEM 4064.683594 1684151770.1265
MEM 4064.683594 1684151770.2363
MEM 4064.683594 1684151770.3451
MEM 4064.683594 1684151770.4560
MEM 4064.683594 1684151770.5679
MEM 4064.683594 1684151770.6795
MEM 4064.683594 1684151770.7904
MEM 4064.683594 1684151770.9011
MEM 4064.683594 1684151771.0112
MEM 4064.683594 1684151771.1229
MEM 4064.695312 1684151771.2342
MEM 4064.695312 1684151771.3449
MEM 4064.695312 1684151771.4528
MEM 4064.695312 1684151771.5635
MEM 4064.695312 1684151771.6743
MEM 4064.695312 1684151771.7849
MEM 4064.695312 1684151771.8917
MEM 4064.695312 1684151772.0011
MEM 4064.695312 1684151772.1118
MEM 4060.117188 1684151772.2205
MEM 4060.117188 1684151772.3282
MEM 4060.062500 1684151772.4389
MEM 4176.085938 1684151772.5486
MEM 4207.085938 1684151772.6583
MEM 4092.699219 1684151772.7671
MEM 4174.062500 1684151772.8778
MEM 4174.054688 1684151772.9860
MEM 4174.054688 1684151773.0947
MEM 4174.062500 1684151773.2049
MEM 4167.062500 1684151773.3140
MEM 4138.921875 1684151773.4242
MEM 4119.300781 1684151773.5344
MEM 4073.421875 1684151773.6441
MEM 4027.339844 1684151773.7518
MEM 4174.054688 1684151773.8605
MEM 4174.054688 1684151773.9703
MEM 4174.054688 1684151774.0800
MEM 4129.121094 1684151774.1897
MEM 4083.054688 1684151774.2974
MEM 4044.316406 1684151774.4076
MEM 4152.125000 1684151774.5168
MEM 4174.054688 1684151774.6275
MEM 4174.054688 1684151774.7372
MEM 4174.054688 1684151774.8469
MEM 4130.769531 1684151774.9556
MEM 4089.054688 1684151775.0639
MEM 4055.054688 1684151775.1751
MEM 4027.058594 1684151775.2843
MEM 4174.054688 1684151775.3940
MEM 4174.054688 1684151775.5014
MEM 4174.054688 1684151775.6121
MEM 4155.812500 1684151775.7208
MEM 4114.894531 1684151775.8306
MEM 4082.707031 1684151775.9403
MEM 4041.902344 1684151776.0488
MEM 4027.058594 1684151776.1575
MEM 4174.054688 1684151776.2672
MEM 4174.054688 1684151776.3774
MEM 4174.054688 1684151776.4871
MEM 4165.593750 1684151776.5958
MEM 4113.054688 1684151776.7055
MEM 4070.406250 1684151776.8148
MEM 4033.093750 1684151776.9250
MEM 4138.125000 1684151777.0342
MEM 4174.054688 1684151777.1434
MEM 4174.054688 1684151777.2511
MEM 4174.054688 1684151777.3608
MEM 4138.429688 1684151777.4715
MEM 4087.277344 1684151777.5805
MEM 4037.695312 1684151777.6902
MEM 4027.058594 1684151777.7979
MEM 4174.054688 1684151777.9066
MEM 4174.054688 1684151778.0183
MEM 4174.054688 1684151778.1276
MEM 4161.546875 1684151778.2373
MEM 4106.679688 1684151778.3460
MEM 4068.140625 1684151778.4537
MEM 4027.058594 1684151778.5634
MEM 4139.375000 1684151778.6736
MEM 4174.054688 1684151778.7837
MEM 4174.054688 1684151778.8919
MEM 4174.054688 1684151779.0017
MEM 4140.410156 1684151779.1093
MEM 4094.085938 1684151779.2200
MEM 4056.128906 1684151779.3297
MEM 4027.058594 1684151779.4384
MEM 4174.054688 1684151779.5472
MEM 4174.054688 1684151779.6559
MEM 4174.054688 1684151779.7656
MEM 4154.984375 1684151779.8760
MEM 4112.789062 1684151779.9862
MEM 4067.476562 1684151780.0961
MEM 4032.742188 1684151780.2064
MEM 4054.078125 1684151780.3161
MEM 4174.054688 1684151780.4218
MEM 4174.054688 1684151780.5330
MEM 4174.054688 1684151780.6422
MEM 4146.574219 1684151780.7519
MEM 4104.054688 1684151780.8616
MEM 4052.222656 1684151780.9713
MEM 4027.058594 1684151781.0800
MEM 4174.054688 1684151781.1897
MEM 4174.054688 1684151781.2984
MEM 4174.054688 1684151781.4071
MEM 4166.335938 1684151781.5169
MEM 4118.171875 1684151781.6266
MEM 4077.277344 1684151781.7373
MEM 4029.792969 1684151781.8460
MEM 4027.058594 1684151781.9557
MEM 4174.054688 1684151782.0634
MEM 4174.054688 1684151782.1731
MEM 4174.058594 1684151782.2834
MEM 4157.058594 1684151782.3923
MEM 4110.472656 1684151782.5010
MEM 4067.503906 1684151782.6110
MEM 4027.062500 1684151782.7218
MEM 4100.101562 1684151782.8321
MEM 4174.058594 1684151782.9423
MEM 4174.058594 1684151783.0515
MEM 4174.058594 1684151783.1582
MEM 4119.058594 1684151783.2679
MEM 4080.058594 1684151783.3756
MEM 4030.656250 1684151783.4843
MEM 4124.800781 1684151783.5950
MEM 4174.058594 1684151783.7057
MEM 4174.058594 1684151783.8154
MEM 4174.058594 1684151783.9257
MEM 4147.058594 1684151784.0344
MEM 4137.281250 1684151784.1431
MEM 4149.058594 1684151784.2532
MEM 4162.339844 1684151784.3629
MEM 4165.605469 1684151784.4719
MEM 4174.058594 1684151784.5816
MEM 4174.066406 1684151784.6915
MEM 4123.527344 1684151784.8022
MEM 4123.527344 1684151784.9128
MEM 4128.257812 1684151785.0235
MEM 4128.257812 1684151785.1342
MEM 4128.257812 1684151785.2451
MEM 4128.257812 1684151785.3558
MEM 4128.257812 1684151785.4675
MEM 4128.257812 1684151785.5785
MEM 4128.257812 1684151785.6894
MEM 4128.257812 1684151785.7994
MEM 4128.257812 1684151785.9099
MEM 4128.265625 1684151786.0191
MEM 4128.265625 1684151786.1261
MEM 4128.265625 1684151786.2361
MEM 4128.265625 1684151786.3448
MEM 4128.265625 1684151786.4556
MEM 4128.265625 1684151786.5648
MEM 4128.265625 1684151786.6737
MEM 4128.265625 1684151786.7826
MEM 4128.265625 1684151786.8930
MEM 4128.265625 1684151787.0023
MEM 4128.265625 1684151787.1106
MEM 4128.265625 1684151787.2211
MEM 4128.265625 1684151787.3308
MEM 4128.265625 1684151787.4385
MEM 4128.265625 1684151787.5486
MEM 4128.265625 1684151787.6585
MEM 4128.265625 1684151787.7696
MEM 4128.265625 1684151787.8796
MEM 4128.269531 1684151787.9889
MEM 4128.269531 1684151788.0961
MEM 4128.269531 1684151788.2053
MEM 4128.269531 1684151788.3146
MEM 4128.269531 1684151788.4243
MEM 4128.269531 1684151788.5318
MEM 4128.269531 1684151788.6427
MEM 4128.269531 1684151788.7513
MEM 4128.269531 1684151788.8613
MEM 4123.546875 1684151788.9700
MEM 4123.546875 1684151789.0797
MEM 4123.546875 1684151789.1894
MEM 4109.003906 1684151789.2991
MEM 4174.085938 1684151789.4077
MEM 4174.085938 1684151789.5175
MEM 4174.078125 1684151789.6272
MEM 4174.078125 1684151789.7379
MEM 4152.312500 1684151789.8456
MEM 4075.894531 1684151789.9553
MEM 4027.082031 1684151790.0640
MEM 4174.078125 1684151790.1736
MEM 4174.078125 1684151790.2833
MEM 4174.078125 1684151790.3910
MEM 4121.113281 1684151790.5017
MEM 4065.507812 1684151790.6105
MEM 4027.082031 1684151790.7207
MEM 4174.078125 1684151790.8295
MEM 4174.078125 1684151790.9392
MEM 4174.085938 1684151791.0489
MEM 4174.078125 1684151791.1591
MEM 4138.582031 1684151791.2686
MEM 4081.632812 1684151791.3753
MEM 4035.359375 1684151791.4861
MEM 4027.082031 1684151791.5968
MEM 4128.148438 1684151791.7065
MEM 4174.078125 1684151791.8152
MEM 4174.078125 1684151791.9239
MEM 4174.078125 1684151792.0326
MEM 4149.402344 1684151792.1423
MEM 4100.808594 1684151792.2521
MEM 4063.613281 1684151792.3610
MEM 4028.218750 1684151792.4701
MEM 4174.078125 1684151792.5798
MEM 4174.078125 1684151792.6895
MEM 4174.078125 1684151792.7990
MEM 4174.078125 1684151792.9084
MEM 4128.539062 1684151793.0176
MEM 4077.078125 1684151793.1266
MEM 4041.308594 1684151793.2363
MEM 4027.082031 1684151793.3460
MEM 4174.078125 1684151793.4547
MEM 4174.078125 1684151793.5644
MEM 4174.078125 1684151793.6741
MEM 4165.078125 1684151793.7848
MEM 4108.515625 1684151793.8925
MEM 4058.355469 1684151794.0022
MEM 4036.781250 1684151794.1119
MEM 4027.082031 1684151794.2221
MEM 4174.078125 1684151794.3298
MEM 4174.078125 1684151794.4396
MEM 4174.078125 1684151794.5480
MEM 4168.492188 1684151794.6583
MEM 4112.164062 1684151794.7650
MEM 4075.492188 1684151794.8757
MEM 4027.082031 1684151794.9854
MEM 4093.695312 1684151795.0951
MEM 4174.078125 1684151795.2048
MEM 4174.078125 1684151795.3135
MEM 4174.078125 1684151795.4232
MEM 4143.773438 1684151795.5333
MEM 4105.984375 1684151795.6430
MEM 4066.937500 1684151795.7517
MEM 4033.117188 1684151795.8614
MEM 4098.148438 1684151795.9701
MEM 4174.078125 1684151796.0796
MEM 4174.078125 1684151796.1878
MEM 4174.078125 1684151796.2995
MEM 4155.878906 1684151796.4074
MEM 4103.867188 1684151796.5176
MEM 4063.500000 1684151796.6273
MEM 4027.082031 1684151796.7370
MEM 4174.078125 1684151796.8457
MEM 4174.078125 1684151796.9552
MEM 4174.078125 1684151797.0639
MEM 4174.078125 1684151797.1737
MEM 4142.792969 1684151797.2834
MEM 4097.367188 1684151797.3931
