CMDLINE c:\users\test\appdata\local\programs\python\python37\python.exe main.py
MEM 3574.128906 1684237180.1610
MEM 3747.878906 1684237180.2676
MEM 3910.792969 1684237180.3786
MEM 4028.457031 1684237180.4861
MEM 4029.875000 1684237180.5973
MEM 4013.609375 1684237180.7060
MEM 4124.289062 1684237180.8147
MEM 4161.367188 1684237180.9214
MEM 4161.570312 1684237181.0317
MEM 4161.824219 1684237181.1423
MEM 4091.761719 1684237181.2521
MEM 4056.968750 1684237181.3628
MEM 4036.785156 1684237181.4725
MEM 4015.835938 1684237181.5823
MEM 4162.832031 1684237181.6899
MEM 4162.832031 1684237181.7989
MEM 4162.832031 1684237181.9086
MEM 4149.015625 1684237182.0173
MEM 4121.699219 1684237182.1280
MEM 4080.519531 1684237182.2367
MEM 4034.957031 1684237182.3454
MEM 4015.968750 1684237182.4561
MEM 4162.964844 1684237182.5638
MEM 4162.964844 1684237182.6745
MEM 4162.964844 1684237182.7832
MEM 4162.964844 1684237182.8929
MEM 4121.132812 1684237183.0017
MEM 4078.812500 1684237183.1134
MEM 4025.902344 1684237183.2201
MEM 4015.968750 1684237183.3298
MEM 4162.964844 1684237183.4395
MEM 4162.964844 1684237183.5485
MEM 4162.964844 1684237183.6582
MEM 4154.484375 1684237183.7669
MEM 4100.570312 1684237183.8760
MEM 4069.406250 1684237183.9857
MEM 4027.050781 1684237184.0954
MEM 4036.976562 1684237184.2056
MEM 4162.968750 1684237184.3138
MEM 4162.968750 1684237184.4240
MEM 4162.968750 1684237184.5323
MEM 4162.968750 1684237184.6430
MEM 4141.968750 1684237184.7515
MEM 4102.218750 1684237184.8612
MEM 4058.234375 1684237184.9709
MEM 4021.363281 1684237185.0806
MEM 4100.976562 1684237185.1903
MEM 4162.968750 1684237185.2980
MEM 4162.968750 1684237185.4067
MEM 4162.968750 1684237185.5164
MEM 4136.140625 1684237185.6241
MEM 4118.148438 1684237185.7348
MEM 4072.312500 1684237185.8435
MEM 4048.738281 1684237185.9537
MEM 4025.523438 1684237186.0634
MEM 4015.972656 1684237186.1741
MEM 4162.968750 1684237186.2838
MEM 4162.968750 1684237186.3915
MEM 4162.968750 1684237186.5022
MEM 4162.968750 1684237186.6109
MEM 4142.777344 1684237186.7207
MEM 4119.820312 1684237186.8309
MEM 4070.542969 1684237186.9397
MEM 4034.214844 1684237187.0474
MEM 4015.972656 1684237187.1561
MEM 4162.968750 1684237187.2675
MEM 4162.968750 1684237187.3762
MEM 4162.968750 1684237187.4859
MEM 4162.968750 1684237187.5966
MEM 4103.484375 1684237187.7063
MEM 4043.964844 1684237187.8160
MEM 4015.972656 1684237187.9237
MEM 4162.968750 1684237188.0344
MEM 4162.968750 1684237188.1431
MEM 4162.968750 1684237188.2528
MEM 4159.738281 1684237188.3606
MEM 4118.027344 1684237188.4710
MEM 4082.843750 1684237188.5797
MEM 4034.691406 1684237188.6895
MEM 4015.972656 1684237188.7982
MEM 4026.976562 1684237188.9086
MEM 4162.968750 1684237189.0168
MEM 4162.972656 1684237189.1260
MEM 4162.972656 1684237189.2357
MEM 4162.972656 1684237189.3454
MEM 4147.996094 1684237189.4552
MEM 4107.261719 1684237189.5659
MEM 4064.691406 1684237189.6753
MEM 4033.828125 1684237189.7831
MEM 4015.976562 1684237189.8929
MEM 4162.972656 1684237190.0006
MEM 4162.972656 1684237190.1118
MEM 4162.972656 1684237190.2210
MEM 4162.972656 1684237190.3325
MEM 4162.972656 1684237190.4382
MEM 4133.003906 1684237190.5489
MEM 4089.652344 1684237190.6578
MEM 4041.277344 1684237190.7680
MEM 4024.562500 1684237190.8782
MEM 4015.976562 1684237190.9869
MEM 4162.972656 1684237191.0946
MEM 4162.972656 1684237191.2053
MEM 4162.972656 1684237191.3140
MEM 4162.972656 1684237191.4238
MEM 4155.972656 1684237191.5325
MEM 4112.019531 1684237191.6423
MEM 4063.972656 1684237191.7520
MEM 4015.976562 1684237191.8602
MEM 4023.542969 1684237191.9699
MEM 4162.972656 1684237192.0796
MEM 4162.593750 1684237192.1893
MEM 4162.593750 1684237192.2986
MEM 4162.593750 1684237192.4080
MEM 4162.593750 1684237192.5183
MEM 4162.593750 1684237192.6270
MEM 4162.593750 1684237192.7367
MEM 4162.593750 1684237192.8454
MEM 4087.136719 1684237192.9542
MEM 4112.191406 1684237193.0628
MEM 4112.203125 1684237193.1708
MEM 4112.250000 1684237193.2803
MEM 4112.250000 1684237193.3893
MEM 4112.253906 1684237193.4992
MEM 4112.253906 1684237193.6085
MEM 4112.253906 1684237193.7202
MEM 4119.265625 1684237193.8292
MEM 4119.265625 1684237193.9398
MEM 4119.265625 1684237194.0494
MEM 4119.265625 1684237194.1592
MEM 4119.265625 1684237194.2679
MEM 4119.265625 1684237194.3781
MEM 4119.265625 1684237194.4888
MEM 4119.265625 1684237194.5966
MEM 4119.265625 1684237194.7068
MEM 4119.312500 1684237194.8143
MEM 4119.312500 1684237194.9240
MEM 4119.312500 1684237195.0341
MEM 4119.312500 1684237195.1449
MEM 4119.312500 1684237195.2517
MEM 4119.312500 1684237195.3607
MEM 4119.312500 1684237195.4712
MEM 4119.312500 1684237195.5808
MEM 4119.320312 1684237195.6952
MEM 4119.320312 1684237195.7989
MEM 4119.320312 1684237195.9066
MEM 4119.320312 1684237196.0174
MEM 4119.320312 1684237196.1273
MEM 4119.320312 1684237196.2379
MEM 4119.320312 1684237196.3478
MEM 4119.320312 1684237196.4580
MEM 4119.320312 1684237196.5662
MEM 4119.324219 1684237196.6738
MEM 4119.324219 1684237196.7832
MEM 4119.324219 1684237196.8942
MEM 4119.324219 1684237197.0041
MEM 4119.324219 1684237197.1118
MEM 4119.324219 1684237197.2204
MEM 4119.324219 1684237197.3299
MEM 4119.324219 1684237197.4386
MEM 4119.324219 1684237197.5483
MEM 4115.242188 1684237197.6580
MEM 4115.242188 1684237197.7677
MEM 4115.242188 1684237197.8784
MEM 4148.921875 1684237197.9861
MEM 4165.773438 1684237198.0958
MEM 4165.773438 1684237198.2045
MEM 4090.332031 1684237198.3142
MEM 4086.773438 1684237198.4249
MEM 4061.261719 1684237198.5326
MEM 4018.777344 1684237198.6424
MEM 4018.777344 1684237198.7517
MEM 4018.777344 1684237198.8610
MEM 4018.777344 1684237198.9713
MEM 4018.777344 1684237199.0830
MEM 4153.757812 1684237199.1897
MEM 4165.773438 1684237199.2994
MEM 4165.773438 1684237199.4081
MEM 4142.656250 1684237199.5178
MEM 4091.105469 1684237199.6265
MEM 4056.878906 1684237199.7352
MEM 4022.773438 1684237199.8439
MEM 4044.343750 1684237199.9547
MEM 4165.773438 1684237200.0643
MEM 4165.773438 1684237200.1738
MEM 4165.773438 1684237200.2825
MEM 4164.128906 1684237200.3927
MEM 4121.316406 1684237200.5028
MEM 4081.531250 1684237200.6105
MEM 4045.648438 1684237200.7212
MEM 4021.113281 1684237200.8289
MEM 4018.777344 1684237200.9396
MEM 4159.781250 1684237201.0483
MEM 4165.773438 1684237201.1580
MEM 4165.773438 1684237201.2677
MEM 4165.773438 1684237201.3764
MEM 4165.773438 1684237201.4861
MEM 4165.773438 1684237201.5966
MEM 4142.503906 1684237201.7053
MEM 4105.914062 1684237201.8154
MEM 4070.406250 1684237201.9243
MEM 4034.773438 1684237202.0355
MEM 4018.777344 1684237202.1438
MEM 4165.773438 1684237202.2520
MEM 4165.847656 1684237202.3627
MEM 4165.847656 1684237202.4704
MEM 4165.847656 1684237202.5801
MEM 4161.207031 1684237202.6888
MEM 4120.925781 1684237202.7985
MEM 4084.449219 1684237202.9082
MEM 4062.949219 1684237203.0179
MEM 4033.886719 1684237203.1262
MEM 4018.851562 1684237203.2369
MEM 4028.417969 1684237203.3466
MEM 4165.847656 1684237203.4543
MEM 4165.847656 1684237203.5650
MEM 4165.847656 1684237203.6737
MEM 4165.847656 1684237203.7832
MEM 4161.632812 1684237203.8929
MEM 4102.250000 1684237204.0026
MEM 4070.929688 1684237204.1123
MEM 4049.625000 1684237204.2210
MEM 4019.605469 1684237204.3307
MEM 4045.855469 1684237204.4394
MEM 4165.847656 1684237204.5491
MEM 4165.847656 1684237204.6593
MEM 4165.847656 1684237204.7670
MEM 4165.847656 1684237204.8770
MEM 4165.847656 1684237204.9868
MEM 4135.792969 1684237205.0955
MEM 4092.542969 1684237205.2047
MEM 4064.601562 1684237205.3136
MEM 4047.828125 1684237205.4243
MEM 4018.851562 1684237205.5320
MEM 4077.855469 1684237205.6427
MEM 4165.847656 1684237205.7515
MEM 4165.847656 1684237205.8612
MEM 4165.847656 1684237205.9709
MEM 4165.847656 1684237206.0806
MEM 4160.199219 1684237206.1903
MEM 4140.847656 1684237206.3000
MEM 4099.308594 1684237206.4073
MEM 4067.332031 1684237206.5181
MEM 4029.660156 1684237206.6261
MEM 4018.851562 1684237206.7368
MEM 4165.855469 1684237206.8465
MEM 4165.847656 1684237206.9562
MEM 4165.847656 1684237207.0649
MEM 4165.847656 1684237207.1743
MEM 4165.847656 1684237207.2830
MEM 4143.957031 1684237207.3910
MEM 4111.355469 1684237207.5017
MEM 4089.917969 1684237207.6124
MEM 4047.082031 1684237207.7231
MEM 4018.851562 1684237207.8308
MEM 4085.792969 1684237207.9405
MEM 4165.847656 1684237208.0492
MEM 4165.847656 1684237208.1590
MEM 4165.847656 1684237208.2675
MEM 4165.847656 1684237208.3762
MEM 4165.847656 1684237208.4865
MEM 4132.035156 1684237208.5967
MEM 4085.179688 1684237208.7044
MEM 4056.941406 1684237208.8141
MEM 4018.601562 1684237208.9228
MEM 4097.605469 1684237209.0325
MEM 4140.167969 1684237209.1432
MEM 4091.605469 1684237209.2529
MEM 4052.292969 1684237209.3617
MEM 4018.601562 1684237209.4706
MEM 4018.601562 1684237209.5803
MEM 4027.027344 1684237209.6890
MEM 4056.597656 1684237209.7999
MEM 4115.066406 1684237209.9090
MEM 4115.066406 1684237210.0187
MEM 4071.011719 1684237210.1265
MEM 4204.535156 1684237210.2379
MEM 4484.566406 1684237210.3469
MEM 4023.410156 1684237210.4551
MEM 4023.410156 1684237210.5643
MEM 4023.410156 1684237210.6735
MEM 4023.410156 1684237210.7842
MEM 4023.410156 1684237210.8920
MEM 4023.410156 1684237211.0015
MEM 4023.410156 1684237211.1096
MEM 4023.410156 1684237211.2205
MEM 4023.410156 1684237211.3307
MEM 4023.410156 1684237211.4399
MEM 4023.410156 1684237211.5488
MEM 4023.410156 1684237211.6585
MEM 4023.410156 1684237211.7702
MEM 4023.410156 1684237211.8769
MEM 4023.410156 1684237211.9861
MEM 4023.410156 1684237212.0948
MEM 4023.410156 1684237212.2046
MEM 4023.410156 1684237212.3142
MEM 4023.410156 1684237212.4235
MEM 4023.410156 1684237212.5333
MEM 4023.410156 1684237212.6410
MEM 4023.410156 1684237212.7517
MEM 4023.410156 1684237212.8616
MEM 4023.410156 1684237212.9704
MEM 4023.410156 1684237213.0815
MEM 4023.410156 1684237213.1914
MEM 4023.414062 1684237213.3013
MEM 4023.414062 1684237213.4122
MEM 4023.414062 1684237213.5229
MEM 4023.414062 1684237213.6346
MEM 4023.414062 1684237213.7449
MEM 4023.414062 1684237213.8547
MEM 4023.414062 1684237213.9656
MEM 4023.414062 1684237214.0765
MEM 4023.414062 1684237214.1861
MEM 4019.121094 1684237214.2978
MEM 4019.121094 1684237214.4075
MEM 4019.121094 1684237214.5182
MEM 4170.687500 1684237214.6280
MEM 4170.687500 1684237214.7367
MEM 4023.687500 1684237214.8464
MEM 4108.703125 1684237214.9551
MEM 4023.699219 1684237215.0638
MEM 4046.703125 1684237215.1731
MEM 4147.371094 1684237215.2824
MEM 4170.699219 1684237215.3921
MEM 4170.699219 1684237215.5006
MEM 4170.699219 1684237215.6112
MEM 4170.699219 1684237215.7199
MEM 4170.699219 1684237215.8296
MEM 4170.699219 1684237215.9394
MEM 4170.699219 1684237216.0501
MEM 4170.699219 1684237216.1604
MEM 4170.699219 1684237216.2681
MEM 4170.699219 1684237216.3766
MEM 4170.699219 1684237216.4863
MEM 4146.027344 1684237216.5956
MEM 4124.464844 1684237216.7053
MEM 4101.519531 1684237216.8139
MEM 4092.894531 1684237216.9236
MEM 4087.968750 1684237217.0333
MEM 4069.289062 1684237217.1428
MEM 4050.687500 1684237217.2530
MEM 4024.656250 1684237217.3597
MEM 4023.699219 1684237217.4689
MEM 4069.265625 1684237217.5791
MEM 4170.699219 1684237217.6883
MEM 4170.699219 1684237217.7990
MEM 4170.699219 1684237217.9077
MEM 4170.699219 1684237218.0164
MEM 4170.699219 1684237218.1271
MEM 4170.699219 1684237218.2378
MEM 4170.699219 1684237218.3455
MEM 4170.699219 1684237218.4562
MEM 4154.015625 1684237218.5642
MEM 4129.699219 1684237218.6744
MEM 4114.046875 1684237218.7840
MEM 4107.699219 1684237218.8927
MEM 4087.945312 1684237219.0019
MEM 4061.640625 1684237219.1115
MEM 4059.792969 1684237219.2202
MEM 4048.816406 1684237219.3313
MEM 4035.523438 1684237219.4398
MEM 4028.308594 1684237219.5486
MEM 4023.699219 1684237219.6588
MEM 4122.703125 1684237219.7675
MEM 4170.699219 1684237219.8762
MEM 4170.699219 1684237219.9859
MEM 4170.699219 1684237220.0956
MEM 4170.699219 1684237220.2043
MEM 4170.699219 1684237220.3133
MEM 4170.703125 1684237220.4240
MEM 4153.703125 1684237220.5327
MEM 4143.703125 1684237220.6425
MEM 4140.628906 1684237220.7522
MEM 4120.093750 1684237220.8600
MEM 4090.687500 1684237220.9701
MEM 4081.703125 1684237221.0809
MEM 4063.781250 1684237221.1906
MEM 4049.710938 1684237221.2986
MEM 4038.214844 1684237221.4079
MEM 4023.703125 1684237221.5171
MEM 4051.546875 1684237221.6263
MEM 4165.269531 1684237221.7360
MEM 4170.703125 1684237221.8457
MEM 4170.703125 1684237221.9544
MEM 4170.703125 1684237222.0641
MEM 4170.703125 1684237222.1748
MEM 4170.703125 1684237222.2835
MEM 4170.703125 1684237222.3922
MEM 4163.445312 1684237222.5019
MEM 4141.378906 1684237222.6113
MEM 4114.062500 1684237222.7201
MEM 4116.828125 1684237222.8308
MEM 4092.753906 1684237222.9391
MEM 4087.179688 1684237223.0478
MEM 4081.328125 1684237223.1585
MEM 4063.203125 1684237223.2672
MEM 4042.753906 1684237223.3770
MEM 4027.359375 1684237223.4858
MEM 4023.703125 1684237223.5955
MEM 4096.707031 1684237223.7049
MEM 4170.703125 1684237223.8156
MEM 4170.703125 1684237223.9224
MEM 4170.703125 1684237224.0332
MEM 4170.703125 1684237224.1429
MEM 4170.703125 1684237224.2516
MEM 4170.703125 1684237224.3613
MEM 4168.191406 1684237224.4701
MEM 4150.679688 1684237224.5797
MEM 4140.648438 1684237224.6899
MEM 4114.312500 1684237224.7976
MEM 4088.042969 1684237224.9073
MEM 4069.054688 1684237225.0173
MEM 4051.210938 1684237225.1270
MEM 4070.246094 1684237225.2387
MEM 4107.730469 1684237225.3492
MEM 4148.855469 1684237225.4569
MEM 4170.578125 1684237225.5636
MEM 4170.578125 1684237225.6736
MEM 4170.585938 1684237225.7826
MEM 4120.054688 1684237225.8913
MEM 4120.054688 1684237226.0021
MEM 4263.996094 1684237226.1113
MEM 4408.000000 1684237226.2206
MEM 4248.000000 1684237226.3319
MEM 4028.066406 1684237226.4420
MEM 4064.070312 1684237226.5537
MEM 4064.070312 1684237226.6634
MEM 4064.070312 1684237226.7752
MEM 4064.070312 1684237226.8852
MEM 4064.070312 1684237226.9964
MEM 4064.070312 1684237227.1068
MEM 4064.070312 1684237227.2186
MEM 4064.070312 1684237227.3289
MEM 4064.070312 1684237227.4385
MEM 4064.070312 1684237227.5486
MEM 4064.070312 1684237227.6587
MEM 4064.070312 1684237227.7683
MEM 4064.070312 1684237227.8774
MEM 4064.070312 1684237227.9870
MEM 4064.070312 1684237228.0965
MEM 4064.070312 1684237228.2052
MEM 4064.070312 1684237228.3142
MEM 4062.621094 1684237228.4220
MEM 4064.070312 1684237228.5318
MEM 4064.070312 1684237228.6420
MEM 4064.070312 1684237228.7526
MEM 4064.070312 1684237228.8617
MEM 4064.070312 1684237228.9714
MEM 4064.070312 1684237229.0806
MEM 4064.070312 1684237229.1920
MEM 4064.070312 1684237229.3000
MEM 4064.070312 1684237229.4085
MEM 4064.070312 1684237229.5174
MEM 4064.070312 1684237229.6280
MEM 4064.070312 1684237229.7377
MEM 4064.070312 1684237229.8466
MEM 4064.070312 1684237229.9553
MEM 4064.070312 1684237230.0633
MEM 4064.070312 1684237230.1746
MEM 4064.070312 1684237230.2836
MEM 4059.503906 1684237230.3926
MEM 4059.503906 1684237230.5023
MEM 4059.503906 1684237230.6120
MEM 4139.187500 1684237230.7197
MEM 4206.511719 1684237230.8294
MEM 4173.496094 1684237230.9381
MEM 4026.507812 1684237231.0478
MEM 4173.503906 1684237231.1585
MEM 4173.496094 1684237231.2672
MEM 4173.496094 1684237231.3769
MEM 4173.496094 1684237231.4849
MEM 4130.109375 1684237231.5946
MEM 4101.902344 1684237231.7053
MEM 4060.859375 1684237231.8148
MEM 4035.253906 1684237231.9235
MEM 4026.500000 1684237232.0322
MEM 4173.496094 1684237232.1409
MEM 4173.496094 1684237232.2516
MEM 4173.441406 1684237232.3614
MEM 4173.441406 1684237232.4701
MEM 4173.441406 1684237232.5780
MEM 4154.929688 1684237232.6887
MEM 4116.742188 1684237232.7984
MEM 4078.066406 1684237232.9081
MEM 4039.824219 1684237233.0168
MEM 4026.445312 1684237233.1268
MEM 4077.449219 1684237233.2365
MEM 4173.441406 1684237233.3455
MEM 4173.441406 1684237233.4552
MEM 4173.441406 1684237233.5649
MEM 4173.441406 1684237233.6746
MEM 4173.441406 1684237233.7823
MEM 4140.738281 1684237233.8938
MEM 4099.238281 1684237234.0025
MEM 4061.320312 1684237234.1122
MEM 4032.378906 1684237234.2219
MEM 4026.445312 1684237234.3283
MEM 4173.441406 1684237234.4380
MEM 4173.441406 1684237234.5473
MEM 4173.441406 1684237234.6585
MEM 4173.441406 1684237234.7664
MEM 4173.441406 1684237234.8762
MEM 4155.417969 1684237234.9869
MEM 4120.632812 1684237235.0956
MEM 4090.765625 1684237235.2053
MEM 4047.082031 1684237235.3150
MEM 4026.445312 1684237235.4237
MEM 4130.511719 1684237235.5334
MEM 4173.441406 1684237235.6423
MEM 4173.441406 1684237235.7510
MEM 4173.441406 1684237235.8607
MEM 4173.441406 1684237235.9718
MEM 4173.441406 1684237236.0822
MEM 4147.671875 1684237236.1895
MEM 4116.125000 1684237236.2985
MEM 4087.996094 1684237236.4082
MEM 4043.753906 1684237236.5179
MEM 4026.445312 1684237236.6266
MEM 4100.484375 1684237236.7373
MEM 4173.441406 1684237236.8470
MEM 4173.441406 1684237236.9558
MEM 4173.441406 1684237237.0625
MEM 4173.441406 1684237237.1742
MEM 4163.996094 1684237237.2829
MEM 4138.699219 1684237237.3926
MEM 4106.839844 1684237237.5013
MEM 4065.273438 1684237237.6100
MEM 4042.281250 1684237237.7187
MEM 4026.445312 1684237237.8294
MEM 4128.492188 1684237237.9376
MEM 4173.441406 1684237238.0489
MEM 4173.441406 1684237238.1581
MEM 4173.441406 1684237238.2678
MEM 4173.441406 1684237238.3765
MEM 4165.597656 1684237238.4852
MEM 4107.734375 1684237238.5937
MEM 4061.050781 1684237238.7014
MEM 4026.445312 1684237238.8121
MEM 4070.511719 1684237238.9238
MEM 4173.441406 1684237239.0345
MEM 4173.441406 1684237239.1424
MEM 4173.441406 1684237239.2517
MEM 4173.441406 1684237239.3604
MEM 4149.714844 1684237239.4701
MEM 4113.625000 1684237239.5803
MEM 4071.550781 1684237239.6891
MEM 4056.441406 1684237239.7988
MEM 4031.804688 1684237239.9092
MEM 4026.445312 1684237240.0179
MEM 4173.441406 1684237240.1266
MEM 4173.445312 1684237240.2363
MEM 4173.445312 1684237240.3450
MEM 4173.445312 1684237240.4548
MEM 4173.445312 1684237240.5635
MEM 4161.125000 1684237240.6742
MEM 4133.335938 1684237240.7827
MEM 4108.445312 1684237240.8922
MEM 4070.902344 1684237241.0019
MEM 4040.718750 1684237241.1106
MEM 4026.449219 1684237241.2200
MEM 4173.445312 1684237241.3297
MEM 4173.445312 1684237241.4394
MEM 4173.445312 1684237241.5501
MEM 4173.445312 1684237241.6618
MEM 4173.445312 1684237241.7675
MEM 4168.750000 1684237241.8763
MEM 4156.445312 1684237241.9865
MEM 4173.445312 1684237242.0962
MEM 4173.445312 1684237242.2062
MEM 4173.445312 1684237242.3154
MEM 4173.445312 1684237242.4236
MEM 4173.453125 1684237242.5344
MEM 4122.914062 1684237242.6445
MEM 4122.914062 1684237242.7543
MEM 4127.644531 1684237242.8624
MEM 4127.644531 1684237242.9724
MEM 4127.644531 1684237243.0803
MEM 4127.644531 1684237243.1889
MEM 4127.644531 1684237243.2992
MEM 4127.644531 1684237243.4072
MEM 4127.644531 1684237243.5179
MEM 4127.644531 1684237243.6267
MEM 4127.644531 1684237243.7374
MEM 4127.644531 1684237243.8448
MEM 4127.644531 1684237243.9543
MEM 4127.644531 1684237244.0647
MEM 4127.644531 1684237244.1734
MEM 4127.644531 1684237244.2831
MEM 4127.644531 1684237244.3920
MEM 4127.644531 1684237244.5030
MEM 4127.644531 1684237244.6118
MEM 4127.644531 1684237244.7244
MEM 4127.644531 1684237244.8287
MEM 4127.644531 1684237244.9396
MEM 4127.644531 1684237245.0494
MEM 4127.644531 1684237245.1578
MEM 4127.644531 1684237245.2666
MEM 4127.644531 1684237245.3774
MEM 4127.644531 1684237245.4881
MEM 4127.644531 1684237245.5984
MEM 4127.644531 1684237245.7076
MEM 4127.644531 1684237245.8180
MEM 4127.644531 1684237245.9265
MEM 4127.644531 1684237246.0332
MEM 4127.644531 1684237246.1410
MEM 4127.644531 1684237246.2517
MEM 4127.644531 1684237246.3601
MEM 4127.644531 1684237246.4704
MEM 4127.644531 1684237246.5805
MEM 4122.914062 1684237246.6893
MEM 4122.914062 1684237246.7990
MEM 4122.914062 1684237246.9087
MEM 4026.464844 1684237247.0184
MEM 4173.460938 1684237247.1301
MEM 4173.460938 1684237247.2388
MEM 4171.746094 1684237247.3456
MEM 4132.988281 1684237247.4543
MEM 4083.910156 1684237247.5650
MEM 4046.132812 1684237247.6767
MEM 4026.457031 1684237247.7864
MEM 4173.453125 1684237247.8930
MEM 4173.445312 1684237248.0037
MEM 4173.445312 1684237248.1129
MEM 4168.421875 1684237248.2210
MEM 4140.132812 1684237248.3317
MEM 4111.332031 1684237248.4413
MEM 4076.730469 1684237248.5500
MEM 4036.070312 1684237248.6597
MEM 4026.449219 1684237248.7684
MEM 4087.453125 1684237248.8771
MEM 4173.445312 1684237248.9868
MEM 4173.445312 1684237249.0955
MEM 4173.445312 1684237249.2052
MEM 4173.445312 1684237249.3141
MEM 4157.906250 1684237249.4234
MEM 4124.636719 1684237249.5335
MEM 4091.039062 1684237249.6432
MEM 4063.468750 1684237249.7519
MEM 4026.449219 1684237249.8606
MEM 4054.714844 1684237249.9712
MEM 4173.445312 1684237250.0789
MEM 4173.445312 1684237250.1886
MEM 4173.445312 1684237250.2993
MEM 4173.445312 1684237250.4090
MEM 4173.445312 1684237250.5177
MEM 4166.445312 1684237250.6281
MEM 4124.128906 1684237250.7369
MEM 4101.179688 1684237250.8466
MEM 4066.285156 1684237250.9553
MEM 4026.449219 1684237251.0646
MEM 4156.515625 1684237251.1743
MEM 4173.445312 1684237251.2830
MEM 4173.445312 1684237251.3927
MEM 4154.378906 1684237251.5009
MEM 4126.304688 1684237251.6112
MEM 4089.792969 1684237251.7219
MEM 4070.722656 1684237251.8326
MEM 4036.910156 1684237251.9423
MEM 4026.449219 1684237252.0490
MEM 4173.445312 1684237252.1597
MEM 4173.445312 1684237252.2684
MEM 4173.445312 1684237252.3771
MEM 4173.445312 1684237252.4868
MEM 4173.445312 1684237252.5963
MEM 4160.855469 1684237252.7060
MEM 4131.027344 1684237252.8167
MEM 4087.503906 1684237252.9244
MEM 4053.003906 1684237253.0325
MEM 4036.226562 1684237253.1423
MEM 4026.449219 1684237253.2530
MEM 4173.445312 1684237253.3617
MEM 4173.445312 1684237253.4713
MEM 4173.445312 1684237253.5800
MEM 4173.445312 1684237253.6897
MEM 4173.445312 1684237253.7994
MEM 4168.246094 1684237253.9081
MEM 4134.593750 1684237254.0178
MEM 4098.878906 1684237254.1245
MEM 4061.144531 1684237254.2362
MEM 4028.843750 1684237254.3459
MEM 4026.449219 1684237254.4556
MEM 4166.484375 1684237254.5651
MEM 4173.445312 1684237254.6730
MEM 4173.445312 1684237254.7837
MEM 4173.445312 1684237254.8924
MEM 4173.445312 1684237255.0041
MEM 4173.445312 1684237255.1138
MEM 4146.511719 1684237255.2216
MEM 4118.445312 1684237255.3323
MEM 4087.765625 1684237255.4390
MEM 4041.218750 1684237255.5487
MEM 4030.429688 1684237255.6605
MEM 4094.515625 1684237255.7682
MEM 4173.445312 1684237255.8769
MEM 4173.445312 1684237255.9856
MEM 4173.445312 1684237256.0944
MEM 4173.445312 1684237256.2046
MEM 4173.445312 1684237256.3153
MEM 4151.457031 1684237256.4236
MEM 4111.691406 1684237256.5325
MEM 4076.968750 1684237256.6422
MEM 4048.839844 1684237256.7539
MEM 4026.449219 1684237256.8616
MEM 4070.515625 1684237256.9713
MEM 4173.445312 1684237257.0790
